Time (s),pip2(ap2),ap2(a~U),ap2(a~P),ap2(b),trans(ap2),aak1(ap2),ap2(b!1).pip2(ap2!1),ap2(a~P!1).trans(ap2!1),aak1(ap2!1).ap2(a~U!1),aak1(ap2!1).ap2(a~P!1)
0.00554,840,402,0,340,99,3,160,1,97,0
0.00555,840,401,0,340,99,2,160,1,98,0
0.00556,840,400,0,340,99,1,160,1,99,0
0.00557,840,400,0,340,99,1,160,1,99,0
0.00558,839,401,0,339,99,2,161,1,98,0
0.00559,839,402,0,339,99,3,161,1,97,0
0.0056,839,403,0,339,99,4,161,1,96,0
0.00561,839,402,0,339,99,3,161,1,97,0
0.00562,838,404,0,338,99,5,162,1,95,0
0.00563,838,403,0,338,99,4,162,1,96,0
0.00564,838,403,0,338,99,4,162,1,96,0
0.00565,838,403,0,338,99,4,162,1,96,0
0.00566,838,403,0,338,99,4,162,1,96,0
0.00567,838,402,0,338,99,3,162,1,97,0
0.00568,838,403,0,338,99,4,162,1,96,0
0.00569,838,403,0,338,99,4,162,1,96,0
0.0057,837,402,0,337,99,3,163,1,97,0
0.00571,837,403,0,337,99,4,163,1,96,0
0.00572,837,402,0,337,99,3,163,1,97,0
0.00573,837,403,0,337,99,4,163,1,96,0
0.00574,836,403,0,336,99,4,164,1,96,0
0.00575,836,402,0,336,99,3,164,1,97,0
0.00576,835,402,0,335,99,3,165,1,97,0
0.00577,835,402,0,335,99,3,165,1,97,0
0.00578,835,402,0,335,99,3,165,1,97,0
0.00579,834,401,0,334,99,2,166,1,98,0
0.0058,834,400,0,334,99,1,166,1,99,0
0.00581,835,400,0,335,99,1,165,1,99,0
0.00582,835,401,0,335,99,2,165,1,98,0
0.00583,835,401,0,335,99,2,165,1,98,0
0.00584,835,401,0,335,99,2,165,1,98,0
0.00585,835,401,0,335,99,2,165,1,98,0
0.00586,835,402,0,335,99,3,165,1,97,0
0.00587,834,402,0,334,99,3,166,1,97,0
0.00588,834,401,0,334,99,2,166,1,98,0
0.00589,834,401,0,334,99,2,166,1,98,0
0.0059,835,401,0,335,99,2,165,1,98,0
0.00591,835,402,0,335,99,3,165,1,97,0
0.00592,836,402,0,336,99,3,164,1,97,0
0.00593,836,403,0,336,99,4,164,1,96,0
0.00594,836,402,0,336,99,3,164,1,97,0
0.00595,836,402,0,336,99,3,164,1,97,0
0.00596,836,401,0,336,99,2,164,1,98,0
0.00597,836,400,0,336,99,1,164,1,99,0
0.00598,836,402,0,336,99,3,164,1,97,0
0.00599,836,402,0,336,99,3,164,1,97,0
0.006,836,402,0,336,99,3,164,1,97,0
0.00601,835,400,0,335,99,1,165,1,99,0
0.00602,835,400,0,335,99,1,165,1,99,0
0.00603,835,400,0,335,99,1,165,1,99,0
0.00604,835,400,0,335,99,1,165,1,99,0
0.00605,835,399,0,335,99,0,165,1,100,0
0.00606,835,399,0,335,99,0,165,1,100,0
0.00607,835,400,0,335,99,1,165,1,99,0
0.00608,834,400,0,334,99,1,166,1,99,0
0.00609,834,400,0,334,99,1,166,1,99,0
0.0061,835,399,0,335,99,0,165,1,100,0
0.00611,835,399,0,335,99,0,165,1,100,0
0.00612,835,399,0,335,99,0,165,1,100,0
0.00613,835,400,0,335,99,1,165,1,99,0
0.00614,834,401,0,334,99,2,166,1,98,0
0.00615,833,400,0,333,99,1,167,1,99,0
0.00616,833,400,0,333,99,1,167,1,99,0
0.00617,833,400,0,333,99,1,167,1,99,0
0.00618,832,400,0,332,99,1,168,1,99,0
0.00619,831,400,0,331,99,1,169,1,99,0
0.0062,831,400,0,331,99,1,169,1,99,0
0.00621,831,400,0,331,99,1,169,1,99,0
0.00622,831,402,0,331,99,3,169,1,97,0
0.00623,831,402,0,331,99,3,169,1,97,0
0.00624,831,400,0,331,99,1,169,1,99,0
0.00625,831,400,0,331,99,1,169,1,99,0
0.00626,831,401,0,331,99,2,169,1,98,0
0.00627,832,399,0,332,99,0,168,1,100,0
0.00628,832,400,0,332,99,1,168,1,99,0
0.00629,833,399,0,333,99,0,167,1,100,0
0.0063,833,400,0,333,99,1,167,1,99,0
0.00631,833,401,0,333,99,2,167,1,98,0
0.00632,833,400,0,333,99,1,167,1,99,0
0.00633,832,400,0,332,99,1,168,1,99,0
0.00634,830,400,0,330,99,1,170,1,99,0
0.00635,830,400,0,330,99,1,170,1,99,0
0.00636,830,400,0,330,99,1,170,1,99,0
0.00637,830,400,0,330,99,1,170,1,99,0
0.00638,830,400,0,330,99,1,170,1,99,0
0.00639,830,399,0,330,99,0,170,1,100,0
0.0064,830,400,0,330,99,1,170,1,99,0
0.00641,830,400,0,330,99,1,170,1,99,0
0.00642,830,400,0,330,99,1,170,1,99,0
0.00643,829,399,0,329,99,0,171,1,100,0
0.00644,829,400,0,329,99,1,171,1,99,0
0.00645,829,400,0,329,99,1,171,1,99,0
0.00646,829,399,0,329,99,0,171,1,100,0
0.00647,829,400,0,329,99,1,171,1,99,0
0.00648,828,401,0,328,99,2,172,1,98,0
0.00649,828,402,0,328,99,3,172,1,97,0
0.0065,828,403,0,328,99,4,172,1,96,0
0.00651,828,403,0,328,99,4,172,1,96,0
0.00652,826,402,0,326,99,3,174,1,97,0
0.00653,826,401,0,326,99,2,174,1,98,0
0.00654,824,400,0,324,99,1,176,1,99,0
0.00655,824,400,0,324,99,1,176,1,99,0
0.00656,824,401,0,324,99,2,176,1,98,0
0.00657,824,401,0,324,99,2,176,1,98,0
0.00658,824,401,0,324,99,2,176,1,98,0
0.00659,824,401,0,324,99,2,176,1,98,0
0.0066,824,399,0,324,99,0,176,1,100,0
0.00661,824,399,0,324,99,0,176,1,100,0
0.00662,824,399,0,324,99,0,176,1,100,0
0.00663,824,400,0,324,99,1,176,1,99,0
0.00664,824,401,0,324,99,2,176,1,98,0
0.00665,824,400,0,324,99,1,176,1,99,0
0.00666,824,399,0,324,99,0,176,1,100,0
0.00667,824,399,0,324,99,0,176,1,100,0
0.00668,824,399,0,324,99,0,176,1,100,0
0.00669,824,399,0,324,99,0,176,1,100,0
0.0067,824,399,0,324,99,0,176,1,100,0
0.00671,824,399,0,324,99,0,176,1,100,0
0.00672,824,400,0,324,99,1,176,1,99,0
0.00673,824,402,0,324,99,3,176,1,97,0
0.00674,825,402,0,325,99,3,175,1,97,0
0.00675,825,401,0,325,99,2,175,1,98,0
0.00676,824,401,0,324,99,2,176,1,98,0
0.00677,824,404,0,324,99,5,176,1,95,0
0.00678,824,404,0,324,99,5,176,1,95,0
0.00679,824,403,0,324,99,4,176,1,96,0
0.0068,824,402,0,324,99,3,176,1,97,0
0.00681,824,402,0,324,99,3,176,1,97,0
0.00682,825,403,0,325,99,4,175,1,96,0
0.00683,825,405,0,325,99,6,175,1,94,0
0.00684,825,404,0,325,99,5,175,1,95,0
0.00685,825,403,0,325,99,4,175,1,96,0
0.00686,825,403,0,325,99,4,175,1,96,0
0.00687,825,404,0,325,99,5,175,1,95,0
0.00688,825,406,0,325,99,7,175,1,93,0
0.00689,825,405,0,325,99,6,175,1,94,0
0.0069,826,404,0,326,99,5,174,1,95,0
0.00691,826,404,0,326,99,5,174,1,95,0
0.00692,826,405,0,326,99,6,174,1,94,0
0.00693,825,404,0,325,99,5,175,1,95,0
0.00694,825,402,0,325,99,3,175,1,97,0
0.00695,825,403,0,325,99,4,175,1,96,0
0.00696,826,402,0,326,99,3,174,1,97,0
0.00697,826,402,0,326,99,3,174,1,97,0
0.00698,826,401,0,326,99,2,174,1,98,0
0.00699,826,401,0,326,99,2,174,1,98,0
0.007,826,401,0,326,99,2,174,1,98,0
0.00701,825,403,0,325,99,4,175,1,96,0
0.00702,825,403,0,325,99,4,175,1,96,0
0.00703,825,403,1,325,99,5,175,1,95,0
0.00704,825,403,1,325,99,5,175,1,95,0
0.00705,825,402,1,325,99,4,175,1,96,0
0.00706,825,403,1,325,99,5,175,1,95,0
0.00707,826,403,1,326,99,5,174,1,95,0
0.00708,826,402,1,326,99,4,174,1,96,0
0.00709,826,402,1,326,99,4,174,1,96,0
0.0071,826,403,1,326,99,5,174,1,95,0
0.00711,825,402,1,325,99,4,175,1,96,0
0.00712,825,401,1,325,99,3,175,1,97,0
0.00713,824,400,1,324,99,2,176,1,98,0
0.00714,824,400,1,324,99,2,176,1,98,0
0.00715,824,401,1,324,99,3,176,1,97,0
0.00716,823,401,0,323,98,3,177,2,97,0
0.00717,823,404,0,323,98,6,177,2,94,0
0.00718,823,402,0,323,98,4,177,2,96,0
0.00719,823,401,0,323,98,3,177,2,97,0
0.0072,823,401,0,323,98,3,177,2,97,0
0.00721,823,401,0,323,98,3,177,2,97,0
0.00722,823,401,0,323,98,3,177,2,97,0
0.00723,823,400,0,323,98,2,177,2,98,0
0.00724,823,400,0,323,98,2,177,2,98,0
0.00725,823,400,0,323,98,2,177,2,98,0
0.00726,824,400,0,324,98,2,176,2,98,0
0.00727,823,399,0,323,98,1,177,2,99,0
0.00728,823,399,0,323,98,1,177,2,99,0
0.00729,823,399,0,323,98,1,177,2,99,0
0.0073,824,399,0,324,98,1,176,2,99,0
0.00731,824,398,0,324,98,0,176,2,100,0
0.00732,823,400,0,323,98,2,177,2,98,0
0.00733,823,400,0,323,98,2,177,2,98,0
0.00734,823,400,0,323,98,2,177,2,98,0
0.00735,823,401,0,323,98,3,177,2,97,0
0.00736,822,400,0,322,98,2,178,2,98,0
0.00737,822,399,0,322,98,1,178,2,99,0
0.00738,823,400,0,323,98,2,177,2,98,0
0.00739,823,401,0,323,98,3,177,2,97,0
0.0074,823,401,0,323,98,3,177,2,97,0
0.00741,823,402,0,323,98,4,177,2,96,0
0.00742,822,401,0,322,98,3,178,2,97,0
0.00743,821,401,0,321,98,3,179,2,97,0
0.00744,822,401,0,322,98,3,178,2,97,0
0.00745,822,402,0,322,98,4,178,2,96,0
0.00746,822,401,0,322,98,3,178,2,97,0
0.00747,821,402,0,321,98,4,179,2,96,0
0.00748,820,403,0,320,98,5,180,2,95,0
0.00749,820,403,0,320,98,5,180,2,95,0
0.0075,820,403,0,320,98,5,180,2,95,0
0.00751,820,402,0,320,98,4,180,2,96,0
0.00752,820,404,0,320,98,6,180,2,94,0
0.00753,819,403,0,319,98,5,181,2,95,0
0.00754,819,401,0,319,98,3,181,2,97,0
0.00755,819,401,0,319,98,3,181,2,97,0
0.00756,819,401,0,319,98,3,181,2,97,0
0.00757,819,402,0,319,98,4,181,2,96,0
0.00758,819,401,0,319,98,3,181,2,97,0
0.00759,819,401,0,319,98,3,181,2,97,0
0.0076,818,401,0,318,98,3,182,2,97,0
0.00761,818,401,0,318,98,3,182,2,97,0
0.00762,818,400,0,318,98,2,182,2,98,0
0.00763,817,400,0,317,98,2,183,2,98,0
0.00764,817,399,0,317,98,1,183,2,99,0
0.00765,816,400,0,316,98,2,184,2,98,0
0.00766,816,402,0,316,98,4,184,2,96,0
0.00767,815,399,0,315,98,1,185,2,99,0
0.00768,815,398,0,315,98,0,185,2,100,0
0.00769,814,399,0,314,98,1,186,2,99,0
0.0077,813,399,0,313,98,1,187,2,99,0
0.00771,813,402,0,313,98,4,187,2,96,0
0.00772,813,400,0,313,98,2,187,2,98,0
0.00773,814,400,0,314,98,2,186,2,98,0
0.00774,814,400,0,314,98,2,186,2,98,0
0.00775,814,399,0,314,98,1,186,2,99,0
0.00776,815,401,0,315,98,3,185,2,97,0
0.00777,815,399,0,315,98,1,185,2,99,0
0.00778,814,400,0,314,98,2,186,2,98,0
0.00779,814,399,0,314,98,1,186,2,99,0
0.0078,814,398,0,314,98,0,186,2,100,0
0.00781,814,398,0,314,98,0,186,2,100,0
0.00782,813,398,0,313,98,0,187,2,100,0
0.00783,813,398,0,313,98,0,187,2,100,0
0.00784,812,398,0,312,98,0,188,2,100,0
0.00785,812,399,0,312,98,1,188,2,99,0
0.00786,812,399,0,312,98,1,188,2,99,0
0.00787,812,401,0,312,98,3,188,2,97,0
0.00788,812,400,0,312,98,2,188,2,98,0
0.00789,812,400,0,312,98,2,188,2,98,0
0.0079,812,399,0,312,98,1,188,2,99,0
0.00791,811,399,0,311,98,1,189,2,99,0
0.00792,811,399,0,311,98,1,189,2,99,0
0.00793,811,399,0,311,98,1,189,2,99,0
0.00794,811,400,0,311,98,2,189,2,98,0
0.00795,811,401,0,311,98,3,189,2,97,0
0.00796,810,401,0,310,98,3,190,2,97,0
0.00797,808,401,0,308,98,3,192,2,97,0
0.00798,808,401,0,308,98,3,192,2,97,0
0.00799,808,402,0,308,98,4,192,2,96,0
0.008,808,401,0,308,98,3,192,2,97,0
0.00801,808,403,0,308,98,5,192,2,95,0
0.00802,808,403,0,308,98,5,192,2,95,0
0.00803,807,400,0,307,98,2,193,2,98,0
0.00804,807,401,0,307,98,3,193,2,97,0
0.00805,808,402,0,308,98,4,192,2,96,0
0.00806,808,403,0,308,98,5,192,2,95,0
0.00807,808,400,0,308,98,2,192,2,98,0
0.00808,808,400,0,308,98,2,192,2,98,0
0.00809,808,400,0,308,98,2,192,2,98,0
0.0081,808,402,0,308,98,4,192,2,96,0
0.00811,807,399,0,307,98,1,193,2,99,0
0.00812,807,400,0,307,98,2,193,2,98,0
0.00813,808,399,0,308,98,1,192,2,99,0
0.00814,808,399,0,308,98,1,192,2,99,0
0.00815,808,399,0,308,98,1,192,2,99,0
0.00816,808,399,0,308,98,1,192,2,99,0
0.00817,808,399,0,308,98,1,192,2,99,0
0.00818,808,401,0,308,98,3,192,2,97,0
0.00819,808,401,0,308,98,3,192,2,97,0
0.0082,808,402,0,308,98,4,192,2,96,0
0.00821,808,402,0,308,98,4,192,2,96,0
0.00822,808,401,0,308,98,3,192,2,97,0
0.00823,808,402,0,308,98,4,192,2,96,0
0.00824,808,401,0,308,98,3,192,2,97,0
0.00825,808,401,0,308,98,3,192,2,97,0
0.00826,808,400,0,308,98,2,192,2,98,0
0.00827,808,400,0,308,98,2,192,2,98,0
0.00828,808,401,0,308,98,3,192,2,97,0
0.00829,808,400,0,308,98,2,192,2,98,0
0.0083,808,400,0,308,98,2,192,2,98,0
0.00831,808,399,0,308,98,1,192,2,99,0
0.00832,808,399,0,308,98,1,192,2,99,0
0.00833,808,401,0,308,98,3,192,2,97,0
0.00834,808,400,0,308,98,2,192,2,98,0
0.00835,808,399,0,308,98,1,192,2,99,0
0.00836,808,400,0,308,98,2,192,2,98,0
0.00837,809,402,0,309,98,4,191,2,96,0
0.00838,808,402,0,308,98,4,192,2,96,0
0.00839,808,402,0,308,98,4,192,2,96,0
0.0084,808,402,0,308,98,4,192,2,96,0
0.00841,808,401,0,308,98,3,192,2,97,0
0.00842,808,402,0,308,98,4,192,2,96,0
0.00843,808,402,0,308,98,4,192,2,96,0
0.00844,808,402,0,308,98,4,192,2,96,0
0.00845,808,402,0,308,98,4,192,2,96,0
0.00846,808,400,0,308,98,2,192,2,98,0
0.00847,808,402,0,308,98,4,192,2,96,0
0.00848,808,401,0,308,98,3,192,2,97,0
0.00849,806,402,0,306,98,4,194,2,96,0
0.0085,805,402,0,305,98,4,195,2,96,0
0.00851,805,403,0,305,98,5,195,2,95,0
0.00852,805,404,0,305,98,6,195,2,94,0
0.00853,805,405,0,305,98,7,195,2,93,0
0.00854,805,404,0,305,98,6,195,2,94,0
0.00855,805,402,0,305,98,4,195,2,96,0
0.00856,805,402,0,305,98,4,195,2,96,0
0.00857,804,404,0,304,98,6,196,2,94,0
0.00858,804,407,0,304,98,9,196,2,91,0
0.00859,803,405,0,303,98,7,197,2,93,0
0.0086,803,405,0,303,98,7,197,2,93,0
0.00861,803,404,0,303,98,6,197,2,94,0
0.00862,802,403,0,302,98,5,198,2,95,0
0.00863,801,402,0,301,98,4,199,2,96,0
0.00864,801,402,0,301,98,4,199,2,96,0
0.00865,801,401,0,301,98,3,199,2,97,0
0.00866,800,402,0,300,98,4,200,2,96,0
0.00867,800,402,0,300,98,4,200,2,96,0
0.00868,800,402,0,300,98,4,200,2,96,0
0.00869,800,401,0,300,98,3,200,2,97,0
0.0087,800,399,0,300,98,1,200,2,99,0
0.00871,800,399,0,300,98,1,200,2,99,0
0.00872,799,399,0,299,98,1,201,2,99,0
0.00873,798,400,0,298,98,2,202,2,98,0
0.00874,798,401,0,298,98,3,202,2,97,0
0.00875,798,402,0,298,98,4,202,2,96,0
0.00876,798,402,0,298,98,4,202,2,96,0
0.00877,798,401,0,298,98,3,202,2,97,0
0.00878,798,401,0,298,98,3,202,2,97,0
0.00879,798,400,0,298,98,2,202,2,98,0
0.0088,798,400,0,298,98,2,202,2,98,0
0.00881,796,401,0,296,98,3,204,2,97,0
0.00882,796,399,0,296,98,1,204,2,99,0
0.00883,796,398,0,296,98,0,204,2,100,0
0.00884,796,398,0,296,98,0,204,2,100,0
0.00885,796,398,0,296,98,0,204,2,100,0
0.00886,796,398,0,296,98,0,204,2,100,0
0.00887,796,398,0,296,98,0,204,2,100,0
0.00888,796,398,0,296,98,0,204,2,100,0
0.00889,796,399,0,296,98,1,204,2,99,0
0.0089,796,399,0,296,98,1,204,2,99,0
0.00891,796,399,0,296,98,1,204,2,99,0
0.00892,796,398,0,296,98,0,204,2,100,0
0.00893,795,398,0,295,98,0,205,2,100,0
0.00894,794,398,0,294,98,0,206,2,100,0
0.00895,794,399,0,294,98,1,206,2,99,0
0.00896,794,398,0,294,98,0,206,2,100,0
0.00897,794,398,0,294,98,0,206,2,100,0
0.00898,794,398,0,294,98,0,206,2,100,0
0.00899,794,398,0,294,98,0,206,2,100,0
0.009,795,399,0,295,98,1,205,2,99,0
0.00901,795,400,0,295,98,2,205,2,98,0
0.00902,795,398,0,295,98,0,205,2,100,0
0.00903,795,399,0,295,98,1,205,2,99,0
0.00904,795,400,0,295,98,2,205,2,98,0
0.00905,796,402,0,296,98,4,204,2,96,0
0.00906,796,401,0,296,98,3,204,2,97,0
0.00907,796,401,0,296,98,3,204,2,97,0
0.00908,795,402,0,295,98,4,205,2,96,0
0.00909,795,401,0,295,98,3,205,2,97,0
0.0091,795,401,0,295,98,3,205,2,97,0
0.00911,795,400,0,295,98,2,205,2,98,0
0.00912,795,401,0,295,98,3,205,2,97,0
0.00913,796,400,0,296,98,2,204,2,98,0
0.00914,796,399,0,296,98,1,204,2,99,0
0.00915,795,399,0,295,98,1,205,2,99,0
0.00916,795,399,0,295,98,1,205,2,99,0
0.00917,795,399,0,295,98,1,205,2,99,0
0.00918,795,399,0,295,98,1,205,2,99,0
0.00919,795,399,0,295,98,1,205,2,99,0
0.0092,795,399,0,295,98,1,205,2,99,0
0.00921,795,399,0,295,98,1,205,2,99,0
0.00922,795,400,0,295,98,2,205,2,98,0
0.00923,794,400,0,294,98,2,206,2,98,0
0.00924,794,400,0,294,98,2,206,2,98,0
0.00925,794,400,0,294,98,2,206,2,98,0
0.00926,793,400,0,293,98,2,207,2,98,0
0.00927,793,399,0,293,98,1,207,2,99,0
0.00928,793,399,0,293,98,1,207,2,99,0
0.00929,793,398,0,293,98,0,207,2,100,0
0.0093,792,399,0,292,98,1,208,2,99,0
0.00931,792,399,0,292,98,1,208,2,99,0
0.00932,792,401,0,292,98,3,208,2,97,0
0.00933,791,399,0,291,98,1,209,2,99,0
0.00934,790,399,0,290,98,1,210,2,99,0
0.00935,790,399,0,290,98,1,210,2,99,0
0.00936,789,399,0,289,98,1,211,2,99,0
0.00937,788,399,0,288,98,1,212,2,99,0
0.00938,788,399,0,288,98,1,212,2,99,0
0.00939,788,399,0,288,98,1,212,2,99,0
0.0094,788,399,0,288,98,1,212,2,99,0
0.00941,788,400,0,288,98,2,212,2,98,0
0.00942,788,399,0,288,98,1,212,2,99,0
0.00943,788,399,0,288,98,1,212,2,99,0
0.00944,788,401,0,288,98,3,212,2,97,0
0.00945,788,401,0,288,98,3,212,2,97,0
0.00946,788,401,0,288,98,3,212,2,97,0
0.00947,788,400,0,288,98,2,212,2,98,0
0.00948,788,403,0,288,98,5,212,2,95,0
0.00949,788,402,0,288,98,4,212,2,96,0
0.0095,788,402,0,288,98,4,212,2,96,0
0.00951,788,401,0,288,98,3,212,2,97,0
0.00952,788,401,0,288,98,3,212,2,97,0
0.00953,787,403,0,287,98,5,213,2,95,0
0.00954,787,403,0,287,98,5,213,2,95,0
0.00955,788,402,0,288,98,4,212,2,96,0
0.00956,787,401,0,287,98,3,213,2,97,0
0.00957,787,401,0,287,98,3,213,2,97,0
0.00958,788,401,0,288,98,3,212,2,97,0
0.00959,788,402,0,288,98,4,212,2,96,0
0.0096,787,400,0,287,98,2,213,2,98,0
0.00961,787,399,0,287,98,1,213,2,99,0
0.00962,787,399,0,287,98,1,213,2,99,0
0.00963,787,401,0,287,98,3,213,2,97,0
0.00964,787,401,0,287,98,3,213,2,97,0
0.00965,787,401,0,287,98,3,213,2,97,0
0.00966,786,401,0,286,98,3,214,2,97,0
0.00967,786,400,0,286,98,2,214,2,98,0
0.00968,786,400,0,286,98,2,214,2,98,0
0.00969,786,401,0,286,98,3,214,2,97,0
0.0097,786,401,0,286,98,3,214,2,97,0
0.00971,785,402,0,285,98,4,215,2,96,0
0.00972,785,401,0,285,98,3,215,2,97,0
0.00973,786,401,0,286,98,3,214,2,97,0
0.00974,785,401,0,285,98,3,215,2,97,0
0.00975,784,400,0,284,98,2,216,2,98,0
0.00976,783,399,0,283,98,1,217,2,99,0
0.00977,783,400,0,283,98,2,217,2,98,0
0.00978,783,400,0,283,98,2,217,2,98,0
0.00979,783,399,0,283,98,1,217,2,99,0
0.0098,783,399,0,283,98,1,217,2,99,0
0.00981,783,400,0,283,98,2,217,2,98,0
0.00982,783,400,0,283,98,2,217,2,98,0
0.00983,782,400,0,282,98,2,218,2,98,0
0.00984,782,401,0,282,98,3,218,2,97,0
0.00985,782,399,0,282,98,1,218,2,99,0
0.00986,782,399,0,282,98,1,218,2,99,0
0.00987,782,399,0,282,98,1,218,2,99,0
0.00988,782,399,0,282,98,1,218,2,99,0
0.00989,782,400,0,282,98,2,218,2,98,0
0.0099,782,402,0,282,98,4,218,2,96,0
0.00991,782,399,0,282,98,1,218,2,99,0
0.00992,782,399,0,282,98,1,218,2,99,0
0.00993,782,399,0,282,98,1,218,2,99,0
0.00994,782,398,0,282,98,0,218,2,100,0
0.00995,782,398,0,282,98,0,218,2,100,0
0.00996,782,399,0,282,98,1,218,2,99,0
0.00997,782,398,0,282,98,0,218,2,100,0
0.00998,782,399,0,282,98,1,218,2,99,0
0.00999,782,398,0,282,98,0,218,2,100,0
0.01,780,398,0,280,98,0,220,2,100,0
0.01001,781,398,0,281,98,0,219,2,100,0
0.01002,780,399,0,280,98,1,220,2,99,0
0.01003,779,398,0,279,98,0,221,2,100,0
0.01004,779,398,0,279,98,0,221,2,100,0
0.01005,779,399,0,279,98,1,221,2,99,0
0.01006,779,399,0,279,98,1,221,2,99,0
0.01007,779,399,0,279,98,1,221,2,99,0
0.01008,779,399,0,279,98,1,221,2,99,0
0.01009,779,399,0,279,98,1,221,2,99,0
0.0101,779,400,0,279,98,2,221,2,98,0
0.01011,779,400,0,279,98,2,221,2,98,0
0.01012,780,400,0,280,98,2,220,2,98,0
0.01013,780,399,0,280,98,1,220,2,99,0
0.01014,780,399,0,280,98,1,220,2,99,0
0.01015,780,398,0,280,98,0,220,2,100,0
0.01016,781,399,0,281,98,1,219,2,99,0
0.01017,781,398,0,281,98,0,219,2,100,0
0.01018,780,398,0,280,98,0,220,2,100,0
0.01019,780,399,0,280,98,1,220,2,99,0
0.0102,779,399,0,279,98,1,221,2,99,0
0.01021,779,399,0,279,98,1,221,2,99,0
0.01022,778,399,0,278,98,1,222,2,99,0
0.01023,777,399,0,277,98,1,223,2,99,0
0.01024,777,399,0,277,98,1,223,2,99,0
0.01025,777,398,0,277,98,0,223,2,100,0
0.01026,777,399,0,277,98,1,223,2,99,0
0.01027,777,398,0,277,98,0,223,2,100,0
0.01028,777,399,0,277,98,1,223,2,99,0
0.01029,777,398,0,277,98,0,223,2,100,0
0.0103,776,399,0,276,98,1,224,2,99,0
0.01031,776,399,0,276,98,1,224,2,99,0
0.01032,775,399,0,275,98,1,225,2,99,0
0.01033,775,399,0,275,98,1,225,2,99,0
0.01034,775,399,0,275,98,1,225,2,99,0
0.01035,774,400,0,274,98,2,226,2,98,0
0.01036,774,398,0,274,98,0,226,2,100,0
0.01037,774,398,0,274,98,0,226,2,100,0
0.01038,774,398,1,274,98,1,226,2,99,0
0.01039,774,397,1,274,98,0,226,2,100,0
0.0104,773,397,1,273,98,0,227,2,100,0
0.01041,773,398,1,273,98,1,227,2,99,0
0.01042,773,398,1,273,98,1,227,2,99,0
0.01043,772,400,1,272,98,3,228,2,97,0
0.01044,772,398,1,272,98,1,228,2,99,0
0.01045,772,399,1,272,98,2,228,2,98,0
0.01046,772,398,1,272,98,1,228,2,99,0
0.01047,772,399,1,272,98,2,228,2,98,0
0.01048,772,397,1,272,98,0,228,2,100,0
0.01049,772,397,1,272,98,0,228,2,100,0
0.0105,772,398,1,272,98,1,228,2,99,0
0.01051,772,397,1,272,98,0,228,2,100,0
0.01052,772,397,1,272,98,0,228,2,100,0
0.01053,772,397,1,272,98,0,228,2,100,0
0.01054,772,397,1,272,98,0,228,2,100,0
0.01055,771,397,1,271,98,0,229,2,100,0
0.01056,771,399,1,271,98,2,229,2,98,0
0.01057,771,399,1,271,98,2,229,2,98,0
0.01058,771,398,1,271,98,1,229,2,99,0
0.01059,771,398,1,271,98,1,229,2,99,0
0.0106,771,397,1,271,98,0,229,2,100,0
0.01061,771,398,1,271,98,1,229,2,99,0
0.01062,771,398,1,271,98,1,229,2,99,0
0.01063,770,399,0,270,97,2,230,3,98,0
0.01064,771,399,0,271,97,2,229,3,98,0
0.01065,771,399,0,271,97,2,229,3,98,0
0.01066,771,399,0,271,97,2,229,3,98,0
0.01067,771,400,0,271,97,3,229,3,97,0
0.01068,771,401,0,271,97,4,229,3,96,0
0.01069,771,401,0,271,97,4,229,3,96,0
0.0107,771,399,0,271,97,2,229,3,98,0
0.01071,771,398,0,271,97,1,229,3,99,0
0.01072,770,397,0,270,97,0,230,3,100,0
0.01073,770,397,0,270,97,0,230,3,100,0
0.01074,771,398,0,271,97,1,229,3,99,0
0.01075,771,398,0,271,97,1,229,3,99,0
0.01076,771,398,0,271,97,1,229,3,99,0
0.01077,771,397,0,271,97,0,229,3,100,0
0.01078,771,398,0,271,97,1,229,3,99,0
0.01079,771,398,0,271,97,1,229,3,99,0
0.0108,771,397,0,271,97,0,229,3,100,0
0.01081,771,397,0,271,97,0,229,3,100,0
0.01082,772,397,0,272,97,0,228,3,100,0
0.01083,772,398,0,272,97,1,228,3,99,0
0.01084,771,397,0,271,97,0,229,3,100,0
0.01085,771,400,0,271,97,3,229,3,97,0
0.01086,771,399,0,271,97,2,229,3,98,0
0.01087,771,398,0,271,97,1,229,3,99,0
0.01088,771,397,0,271,97,0,229,3,100,0
0.01089,771,397,0,271,97,0,229,3,100,0
0.0109,771,397,0,271,97,0,229,3,100,0
0.01091,771,397,0,271,97,0,229,3,100,0
0.01092,771,397,0,271,97,0,229,3,100,0
0.01093,770,399,0,270,97,2,230,3,98,0
0.01094,770,398,0,270,97,1,230,3,99,0
0.01095,770,397,0,270,97,0,230,3,100,0
0.01096,770,398,0,270,97,1,230,3,99,0
0.01097,770,397,0,270,97,0,230,3,100,0
0.01098,770,399,0,270,97,2,230,3,98,0
0.01099,770,397,0,270,97,0,230,3,100,0
0.011,770,397,0,270,97,0,230,3,100,0
0.01101,770,397,0,270,97,0,230,3,100,0
0.01102,770,397,0,270,97,0,230,3,100,0
0.01103,771,398,0,271,97,1,229,3,99,0
0.01104,770,397,0,270,97,0,230,3,100,0
0.01105,769,398,0,269,97,1,231,3,99,0
0.01106,769,398,0,269,97,1,231,3,99,0
0.01107,769,398,0,269,97,1,231,3,99,0
0.01108,768,400,0,268,97,3,232,3,97,0
