TIME(s)	'pip2,ap2'	'ap2,trans'	'ap2,aak1'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.00494	149	1	97	0	0	0	0	0	0	0	602
0.00495	149	1	96	0	0	0	0	0	0	0	603
0.00496	150	1	97	0	0	0	0	0	0	0	606
0.00497	150	1	97	0	0	0	0	0	0	0	606
0.00498	150	1	96	0	0	0	0	0	0	0	606
0.00499	150	1	98	0	0	0	0	0	0	0	608
0.005	151	1	98	0	0	0	0	0	0	0	610
0.00501	151	1	98	0	0	0	0	0	0	0	610
0.00502	152	1	97	0	0	0	0	0	0	0	611
0.00503	152	1	97	0	0	0	0	0	0	0	612
0.00504	152	1	97	0	0	0	0	0	0	0	615
0.00505	152	1	95	0	0	0	0	0	0	0	617
0.00506	152	1	97	0	0	0	0	0	0	0	620
0.00507	152	1	98	0	0	0	0	0	0	0	622
0.00508	152	1	98	0	0	0	0	0	0	0	624
0.00509	152	1	97	0	0	0	0	0	0	0	625
0.0051	152	1	97	0	0	0	0	0	0	0	626
0.00511	152	1	96	0	0	0	0	0	0	0	627
0.00512	152	1	95	0	0	0	0	0	0	0	627
0.00513	153	1	96	0	0	0	0	0	0	0	630
0.00514	153	1	97	0	0	0	0	0	0	0	633
0.00515	154	1	96	0	0	0	0	0	0	0	634
0.00516	154	1	95	0	0	0	0	0	0	0	635
0.00517	155	1	94	0	0	0	0	0	0	0	636
0.00518	155	1	96	0	0	0	0	0	0	0	639
0.00519	155	1	95	0	0	0	0	0	0	0	640
0.0052	155	1	94	0	0	0	0	0	0	0	640
0.00521	155	1	94	0	0	0	0	0	0	0	641
0.00522	155	1	94	0	0	0	0	0	0	0	641
0.00523	155	1	96	0	0	0	0	0	0	0	645
0.00524	155	1	96	0	0	0	0	0	0	0	645
0.00525	155	1	96	0	0	0	0	0	0	0	646
0.00526	155	1	95	0	0	0	0	0	0	0	646
0.00527	155	1	95	0	0	0	0	0	0	0	646
0.00528	155	1	95	0	0	0	0	0	0	0	646
0.00529	155	1	95	0	0	0	0	0	0	0	646
0.0053	155	1	96	0	0	0	0	0	0	0	648
0.00531	155	1	96	0	0	0	0	0	0	0	650
0.00532	155	1	96	0	0	0	0	0	0	0	650
0.00533	155	1	98	0	0	0	0	0	0	0	652
0.00534	156	1	97	0	0	0	0	0	0	0	653
0.00535	156	1	97	0	0	0	0	0	0	0	653
0.00536	156	1	97	0	0	0	0	0	0	0	653
0.00537	156	1	97	0	0	0	0	0	0	0	654
0.00538	156	1	98	0	0	0	0	0	0	0	656
0.00539	156	1	98	0	0	0	0	0	0	0	657
0.0054	157	1	97	0	0	0	0	0	0	0	659
0.00541	157	1	98	0	0	0	0	0	0	0	660
0.00542	157	1	98	0	0	0	0	0	0	0	662
0.00543	157	1	99	0	0	0	0	0	0	0	665
0.00544	157	1	99	0	0	0	0	0	0	0	666
0.00545	158	1	99	0	0	0	0	0	0	0	667
0.00546	158	1	99	0	0	0	0	0	0	0	668
0.00547	158	1	99	0	0	0	0	0	0	0	668
0.00548	158	1	99	0	0	0	0	0	0	0	670
0.00549	158	1	99	0	0	0	0	0	0	0	671
0.0055	158	1	98	0	0	0	0	0	0	0	671
0.00551	159	1	97	0	0	0	0	0	0	0	672
0.00552	160	1	98	0	0	0	0	0	0	0	674
0.00553	160	1	97	0	0	0	0	0	0	0	674
0.00554	160	1	97	0	0	0	0	0	0	0	676
0.00555	160	1	98	0	0	0	0	0	0	0	677
0.00556	160	1	99	0	0	0	0	0	0	0	678
0.00557	160	1	99	0	0	0	0	0	0	0	678
0.00558	161	1	98	0	0	0	0	0	0	0	680
0.00559	161	1	97	0	0	0	0	0	0	0	682
0.0056	161	1	96	0	0	0	0	0	0	0	682
0.00561	161	1	97	0	0	0	0	0	0	0	683
0.00562	162	1	95	0	0	0	0	0	0	0	684
0.00563	162	1	96	0	0	0	0	0	0	0	688
0.00564	162	1	96	0	0	0	0	0	0	0	688
0.00565	162	1	96	0	0	0	0	0	0	0	688
0.00566	162	1	96	0	0	0	0	0	0	0	691
0.00567	162	1	97	0	0	0	0	0	0	0	693
0.00568	162	1	96	0	0	0	0	0	0	0	694
0.00569	162	1	96	0	0	0	0	0	0	0	694
0.0057	163	1	97	0	0	0	0	0	0	0	699
0.00571	163	1	96	0	0	0	0	0	0	0	699
0.00572	163	1	97	0	0	0	0	0	0	0	701
0.00573	163	1	96	0	0	0	0	0	0	0	702
0.00574	164	1	96	0	0	0	0	0	0	0	707
0.00575	164	1	97	0	0	0	0	0	0	0	711
0.00576	165	1	97	0	0	0	0	0	0	0	712
0.00577	165	1	97	0	0	0	0	0	0	0	715
0.00578	165	1	97	0	0	0	0	0	0	0	716
0.00579	166	1	98	0	0	0	0	0	0	0	719
0.0058	166	1	99	0	0	0	0	0	0	0	721
0.00581	165	1	99	0	0	0	0	0	0	0	721
0.00582	165	1	98	0	0	0	0	0	0	0	721
0.00583	165	1	98	0	0	0	0	0	0	0	722
0.00584	165	1	98	0	0	0	0	0	0	0	722
0.00585	165	1	98	0	0	0	0	0	0	0	723
0.00586	165	1	97	0	0	0	0	0	0	0	723
0.00587	166	1	97	0	0	0	0	0	0	0	726
0.00588	166	1	98	0	0	0	0	0	0	0	729
0.00589	166	1	98	0	0	0	0	0	0	0	731
0.0059	165	1	98	0	0	0	0	0	0	0	731
0.00591	165	1	97	0	0	0	0	0	0	0	732
0.00592	164	1	97	0	0	0	0	0	0	0	733
0.00593	164	1	96	0	0	0	0	0	0	0	734
0.00594	164	1	97	0	0	0	0	0	0	0	736
0.00595	164	1	97	0	0	0	0	0	0	0	737
0.00596	164	1	98	0	0	0	0	0	0	0	739
0.00597	164	1	99	0	0	0	0	0	0	0	740
0.00598	164	1	97	0	0	0	0	0	0	0	740
0.00599	164	1	97	0	0	0	0	0	0	0	742
0.006	164	1	97	0	0	0	0	0	0	0	743
0.00601	165	1	99	0	0	0	0	0	0	0	747
0.00602	165	1	99	0	0	0	0	0	0	0	747
0.00603	165	1	99	0	0	0	0	0	0	0	747
0.00604	165	1	99	0	0	0	0	0	0	0	747
0.00605	165	1	100	0	0	0	0	0	0	0	748
0.00606	165	1	100	0	0	0	0	0	0	0	748
0.00607	165	1	99	0	0	0	0	0	0	0	748
0.00608	166	1	99	0	0	0	0	0	0	0	752
0.00609	166	1	99	0	0	0	0	0	0	0	753
0.0061	165	1	100	0	0	0	0	0	0	0	754
0.00611	165	1	100	0	0	0	0	0	0	0	754
0.00612	165	1	100	0	0	0	0	0	0	0	754
0.00613	165	1	99	0	0	0	0	0	0	0	754
0.00614	166	1	98	0	0	0	0	0	0	0	757
0.00615	167	1	99	0	0	0	0	0	0	0	762
0.00616	167	1	99	0	0	0	0	0	0	0	763
0.00617	167	1	99	0	0	0	0	0	0	0	764
0.00618	168	1	99	0	0	0	0	0	0	0	766
0.00619	169	1	99	0	0	0	0	0	0	0	767
0.0062	169	1	99	0	0	0	0	0	0	0	767
0.00621	169	1	99	0	0	0	0	0	0	0	768
0.00622	169	1	97	0	0	0	0	0	0	0	768
0.00623	169	1	97	0	0	0	0	0	0	0	769
0.00624	169	1	99	0	0	0	0	0	0	0	771
0.00625	169	1	99	0	0	0	0	0	0	0	771
0.00626	169	1	98	0	0	0	0	0	0	0	771
0.00627	168	1	100	0	0	0	0	0	0	0	773
0.00628	168	1	99	0	0	0	0	0	0	0	774
0.00629	167	1	100	0	0	0	0	0	0	0	775
0.0063	167	1	99	0	0	0	0	0	0	0	775
0.00631	167	1	98	0	0	0	0	0	0	0	775
0.00632	167	1	99	0	0	0	0	0	0	0	776
0.00633	168	1	99	0	0	0	0	0	0	0	777
0.00634	170	1	99	0	0	0	0	0	0	0	781
0.00635	170	1	99	0	0	0	0	0	0	0	781
0.00636	170	1	99	0	0	0	0	0	0	0	781
0.00637	170	1	99	0	0	0	0	0	0	0	781
0.00638	170	1	99	0	0	0	0	0	0	0	781
0.00639	170	1	100	0	0	0	0	0	0	0	783
0.0064	170	1	99	0	0	0	0	0	0	0	784
0.00641	170	1	99	0	0	0	0	0	0	0	785
0.00642	170	1	99	0	0	0	0	0	0	0	785
0.00643	171	1	100	0	0	0	0	0	0	0	787
0.00644	171	1	99	0	0	0	0	0	0	0	788
0.00645	171	1	99	0	0	0	0	0	0	0	789
0.00646	171	1	100	0	0	0	0	0	0	0	790
0.00647	171	1	99	0	0	0	0	0	0	0	791
0.00648	172	1	98	0	0	0	0	0	0	0	792
0.00649	172	1	97	0	0	0	0	0	0	0	792
0.0065	172	1	96	0	0	0	0	0	0	0	795
0.00651	172	1	96	0	0	0	0	0	0	0	795
0.00652	174	1	97	0	0	0	0	0	0	0	800
0.00653	174	1	98	0	0	0	0	0	0	0	802
0.00654	176	1	99	0	0	0	0	0	0	0	805
0.00655	176	1	99	0	0	0	0	0	0	0	805
0.00656	176	1	98	0	0	0	0	0	0	0	805
0.00657	176	1	98	0	0	0	0	0	0	0	805
0.00658	176	1	98	0	0	0	0	0	0	0	806
0.00659	176	1	98	0	0	0	0	0	0	0	807
0.0066	176	1	100	0	0	0	0	0	0	0	810
0.00661	176	1	100	0	0	0	0	0	0	0	810
0.00662	176	1	100	0	0	0	0	0	0	0	810
0.00663	176	1	99	0	0	0	0	0	0	0	812
0.00664	176	1	98	0	0	0	0	0	0	0	812
0.00665	176	1	99	0	0	0	0	0	0	0	815
0.00666	176	1	100	0	0	0	0	0	0	0	818
0.00667	176	1	100	0	0	0	0	0	0	0	819
0.00668	176	1	100	0	0	0	0	0	0	0	819
0.00669	176	1	100	0	0	0	0	0	0	0	819
0.0067	176	1	100	0	0	0	0	0	0	0	819
0.00671	176	1	100	0	0	0	0	0	0	0	819
0.00672	176	1	99	0	0	0	0	0	0	0	821
0.00673	176	1	97	0	0	0	0	0	0	0	821
0.00674	175	1	97	0	0	0	0	0	0	0	823
0.00675	175	1	98	0	0	0	0	0	0	0	825
0.00676	176	1	98	0	0	0	0	0	0	0	827
0.00677	176	1	95	0	0	0	0	0	0	0	827
0.00678	176	1	95	0	0	0	0	0	0	0	829
0.00679	176	1	96	0	0	0	0	0	0	0	832
0.0068	176	1	97	0	0	0	0	0	0	0	834
0.00681	176	1	97	0	0	0	0	0	0	0	834
0.00682	175	1	96	0	0	0	0	0	0	0	834
0.00683	175	1	94	0	0	0	0	0	0	0	834
0.00684	175	1	95	0	0	0	0	0	0	0	837
0.00685	175	1	96	0	0	0	0	0	0	0	838
0.00686	175	1	96	0	0	0	0	0	0	0	839
0.00687	175	1	95	0	0	0	0	0	0	0	841
0.00688	175	1	93	0	0	0	0	0	0	0	842
0.00689	175	1	94	0	0	0	0	0	0	0	843
0.0069	174	1	95	0	0	0	0	0	0	0	844
0.00691	174	1	95	0	0	0	0	0	0	0	844
0.00692	174	1	94	0	0	0	0	0	0	0	845
0.00693	175	1	95	0	0	0	0	0	0	0	849
0.00694	175	1	97	0	0	0	0	0	0	0	853
0.00695	175	1	96	0	0	0	0	0	0	0	855
0.00696	174	1	97	0	0	0	0	0	0	0	858
0.00697	174	1	97	0	0	0	0	0	0	0	859
0.00698	174	1	98	0	0	0	0	0	0	0	860
0.00699	174	1	98	0	0	0	0	0	0	0	860
0.007	174	1	98	0	0	0	0	0	0	0	860
0.00701	175	1	96	0	0	0	0	0	0	0	862
0.00702	175	1	96	0	0	0	0	0	0	0	863
0.00703	175	1	95	0	0	0	0	0	0	0	865
0.00704	175	1	95	0	0	0	0	0	0	0	867
0.00705	175	1	96	0	0	0	0	0	0	0	868
0.00706	175	1	95	0	0	0	0	0	0	0	868
0.00707	174	1	95	0	0	0	0	0	0	0	868
0.00708	174	1	96	0	0	0	0	0	0	0	869
0.00709	174	1	96	0	0	0	0	0	0	0	870
0.0071	174	1	95	0	0	0	0	0	0	0	870
0.00711	175	1	96	0	0	0	0	0	0	0	873
0.00712	175	1	97	0	0	0	0	0	0	0	875
0.00713	176	1	98	0	0	0	0	0	0	0	878
0.00714	176	1	98	0	0	0	0	0	0	0	878
0.00715	176	1	97	0	0	0	0	0	0	0	878
0.00716	177	2	97	0	0	0	0	0	0	0	881
0.00717	177	2	94	0	0	0	0	0	0	0	881
0.00718	177	2	96	0	0	0	0	0	0	0	885
0.00719	177	2	97	0	0	0	0	0	0	0	887
0.0072	177	2	97	0	0	0	0	0	0	0	887
0.00721	177	2	97	0	0	0	0	0	0	0	889
0.00722	177	2	97	0	0	0	0	0	0	0	890
0.00723	177	2	98	0	0	0	0	0	0	0	891
0.00724	177	2	98	0	0	0	0	0	0	0	893
0.00725	177	2	98	0	0	0	0	0	0	0	893
0.00726	176	2	98	0	0	0	0	0	0	0	895
0.00727	177	2	99	0	0	0	0	0	0	0	897
0.00728	177	2	99	0	0	0	0	0	0	0	898
0.00729	177	2	99	0	0	0	0	0	0	0	899
0.0073	176	2	99	0	0	0	0	0	0	0	900
0.00731	176	2	100	0	0	0	0	0	0	0	901
0.00732	177	2	98	0	0	0	0	0	0	0	902
0.00733	177	2	98	0	0	0	0	0	0	0	904
0.00734	177	2	98	0	0	0	0	0	0	0	904
0.00735	177	2	97	0	0	0	0	0	0	0	905
0.00736	178	2	98	0	0	0	0	0	0	0	907
0.00737	178	2	99	0	0	0	0	0	0	0	909
0.00738	177	2	98	0	0	0	0	0	0	0	910
0.00739	177	2	97	0	0	0	0	0	0	0	911
0.0074	177	2	97	0	0	0	0	0	0	0	911
0.00741	177	2	96	0	0	0	0	0	0	0	913
0.00742	178	2	97	0	0	0	0	0	0	0	915
0.00743	179	2	97	0	0	0	0	0	0	0	916
0.00744	178	2	97	0	0	0	0	0	0	0	917
0.00745	178	2	96	0	0	0	0	0	0	0	918
0.00746	178	2	97	0	0	0	0	0	0	0	920
0.00747	179	2	96	0	0	0	0	0	0	0	921
0.00748	180	2	95	0	0	0	0	0	0	0	924
0.00749	180	2	95	0	0	0	0	0	0	0	924
0.0075	180	2	95	0	0	0	0	0	0	0	926
0.00751	180	2	96	0	0	0	0	0	0	0	927
0.00752	180	2	94	0	0	0	0	0	0	0	928
0.00753	181	2	95	0	0	0	0	0	0	0	930
0.00754	181	2	97	0	0	0	0	0	0	0	933
0.00755	181	2	97	0	0	0	0	0	0	0	934
0.00756	181	2	97	0	0	0	0	0	0	0	934
0.00757	181	2	96	0	0	0	0	0	0	0	935
0.00758	181	2	97	0	0	0	0	0	0	0	937
0.00759	181	2	97	0	0	0	0	0	0	0	937
0.0076	182	2	97	0	0	0	0	0	0	0	938
0.00761	182	2	97	0	0	0	0	0	0	0	939
0.00762	182	2	98	0	0	0	0	0	0	0	940
0.00763	183	2	98	0	0	0	0	0	0	0	942
0.00764	183	2	99	0	0	0	0	0	0	0	944
0.00765	184	2	98	0	0	0	0	0	0	0	946
0.00766	184	2	96	0	0	0	0	0	0	0	947
0.00767	185	2	99	0	0	0	0	0	0	0	951
0.00768	185	2	100	0	0	0	0	0	0	0	952
0.00769	186	2	99	0	0	0	0	0	0	0	953
0.0077	187	2	99	0	0	0	0	0	0	0	955
0.00771	187	2	96	0	0	0	0	0	0	0	955
0.00772	187	2	98	0	0	0	0	0	0	0	957
0.00773	186	2	98	0	0	0	0	0	0	0	957
0.00774	186	2	98	0	0	0	0	0	0	0	957
0.00775	186	2	99	0	0	0	0	0	0	0	959
0.00776	185	2	97	0	0	0	0	0	0	0	959
0.00777	185	2	99	0	0	0	0	0	0	0	963
0.00778	186	2	98	0	0	0	0	0	0	0	964
0.00779	186	2	99	0	0	0	0	0	0	0	966
0.0078	186	2	100	0	0	0	0	0	0	0	967
0.00781	186	2	100	0	0	0	0	0	0	0	967
0.00782	187	2	100	0	0	0	0	0	0	0	968
0.00783	187	2	100	0	0	0	0	0	0	0	970
0.00784	188	2	100	0	0	0	0	0	0	0	972
0.00785	188	2	99	0	0	0	0	0	0	0	972
0.00786	188	2	99	0	0	0	0	0	0	0	972
0.00787	188	2	97	0	0	0	0	0	0	0	972
0.00788	188	2	98	0	0	0	0	0	0	0	973
0.00789	188	2	98	0	0	0	0	0	0	0	973
0.0079	188	2	99	0	0	0	0	0	0	0	974
0.00791	189	2	99	0	0	0	0	0	0	0	975
0.00792	189	2	99	0	0	0	0	0	0	0	976
0.00793	189	2	99	0	0	0	0	0	0	0	977
0.00794	189	2	98	0	0	0	0	0	0	0	978
0.00795	189	2	97	0	0	0	0	0	0	0	980
0.00796	190	2	97	0	0	0	0	0	0	0	981
0.00797	192	2	97	0	0	0	0	0	0	0	984
0.00798	192	2	97	0	0	0	0	0	0	0	984
0.00799	192	2	96	0	0	0	0	0	0	0	985
0.008	192	2	97	0	0	0	0	0	0	0	987
0.00801	192	2	95	0	0	0	0	0	0	0	988
0.00802	192	2	95	0	0	0	0	0	0	0	989
0.00803	193	2	98	0	0	0	0	0	0	0	994
0.00804	193	2	97	0	0	0	0	0	0	0	995
0.00805	192	2	96	0	0	0	0	0	0	0	996
0.00806	192	2	95	0	0	0	0	0	0	0	997
0.00807	192	2	98	0	0	0	0	0	0	0	1001
0.00808	192	2	98	0	0	0	0	0	0	0	1003
0.00809	192	2	98	0	0	0	0	0	0	0	1006
0.0081	192	2	96	0	0	0	0	0	0	0	1007
0.00811	193	2	99	0	0	0	0	0	0	0	1011
0.00812	193	2	98	0	0	0	0	0	0	0	1011
0.00813	192	2	99	0	0	0	0	0	0	0	1012
0.00814	192	2	99	0	0	0	0	0	0	0	1012
0.00815	192	2	99	0	0	0	0	0	0	0	1013
0.00816	192	2	99	0	0	0	0	0	0	0	1013
0.00817	192	2	99	0	0	0	0	0	0	0	1014
0.00818	192	2	97	0	0	0	0	0	0	0	1014
0.00819	192	2	97	0	0	0	0	0	0	0	1014
0.0082	192	2	96	0	0	0	0	0	0	0	1015
0.00821	192	2	96	0	0	0	0	0	0	0	1016
0.00822	192	2	97	0	0	0	0	0	0	0	1017
0.00823	192	2	96	0	0	0	0	0	0	0	1017
0.00824	192	2	97	0	0	0	0	0	0	0	1019
0.00825	192	2	97	0	0	0	0	0	0	0	1019
0.00826	192	2	98	0	0	0	0	0	0	0	1020
0.00827	192	2	98	0	0	0	0	0	0	0	1021
0.00828	192	2	97	0	0	0	0	0	0	0	1022
0.00829	192	2	98	0	0	0	0	0	0	0	1026
0.0083	192	2	98	0	0	0	0	0	0	0	1027
0.00831	192	2	99	0	0	0	0	0	0	0	1029
0.00832	192	2	99	0	0	0	0	0	0	0	1029
0.00833	192	2	97	0	0	0	0	0	0	0	1029
0.00834	192	2	98	0	0	0	0	0	0	0	1031
0.00835	192	2	99	0	0	0	0	0	0	0	1033
0.00836	192	2	98	0	0	0	0	0	0	0	1033
0.00837	191	2	96	0	0	0	0	0	0	0	1035
0.00838	192	2	96	0	0	0	0	0	0	0	1038
0.00839	192	2	96	0	0	0	0	0	0	0	1039
0.0084	192	2	96	0	0	0	0	0	0	0	1039
0.00841	192	2	97	0	0	0	0	0	0	0	1040
0.00842	192	2	96	0	0	0	0	0	0	0	1040
0.00843	192	2	96	0	0	0	0	0	0	0	1042
0.00844	192	2	96	0	0	0	0	0	0	0	1043
0.00845	192	2	96	0	0	0	0	0	0	0	1044
0.00846	192	2	98	0	0	0	0	0	0	0	1047
0.00847	192	2	96	0	0	0	0	0	0	0	1050
0.00848	192	2	97	0	0	0	0	0	0	0	1052
0.00849	194	2	96	0	0	0	0	0	0	0	1055
0.0085	195	2	96	0	0	0	0	0	0	0	1056
0.00851	195	2	95	0	0	0	0	0	0	0	1056
0.00852	195	2	94	0	0	0	0	0	0	0	1056
0.00853	195	2	93	0	0	0	0	0	0	0	1056
0.00854	195	2	94	0	0	0	0	0	0	0	1057
0.00855	195	2	96	0	0	0	0	0	0	0	1059
0.00856	195	2	96	0	0	0	0	0	0	0	1061
0.00857	196	2	94	0	0	0	0	0	0	0	1063
0.00858	196	2	91	0	0	0	0	0	0	0	1064
0.00859	197	2	93	0	0	0	0	0	0	0	1067
0.0086	197	2	93	0	0	0	0	0	0	0	1067
0.00861	197	2	94	0	0	0	0	0	0	0	1069
0.00862	198	2	95	0	0	0	0	0	0	0	1072
0.00863	199	2	96	0	0	0	0	0	0	0	1075
0.00864	199	2	96	0	0	0	0	0	0	0	1075
0.00865	199	2	97	0	0	0	0	0	0	0	1076
0.00866	200	2	96	0	0	0	0	0	0	0	1079
0.00867	200	2	96	0	0	0	0	0	0	0	1080
0.00868	200	2	96	0	0	0	0	0	0	0	1081
0.00869	200	2	97	0	0	0	0	0	0	0	1084
0.0087	200	2	99	0	0	0	0	0	0	0	1087
0.00871	200	2	99	0	0	0	0	0	0	0	1087
0.00872	201	2	99	0	0	0	0	0	0	0	1088
0.00873	202	2	98	0	0	0	0	0	0	0	1089
0.00874	202	2	97	0	0	0	0	0	0	0	1091
0.00875	202	2	96	0	0	0	0	0	0	0	1091
0.00876	202	2	96	0	0	0	0	0	0	0	1091
0.00877	202	2	97	0	0	0	0	0	0	0	1093
0.00878	202	2	97	0	0	0	0	0	0	0	1094
0.00879	202	2	98	0	0	0	0	0	0	0	1095
0.0088	202	2	98	0	0	0	0	0	0	0	1095
0.00881	204	2	97	0	0	0	0	0	0	0	1097
0.00882	204	2	99	0	0	0	0	0	0	0	1100
0.00883	204	2	100	0	0	0	0	0	0	0	1102
0.00884	204	2	100	0	0	0	0	0	0	0	1102
0.00885	204	2	100	0	0	0	0	0	0	0	1102
0.00886	204	2	100	0	0	0	0	0	0	0	1103
0.00887	204	2	100	0	0	0	0	0	0	0	1105
0.00888	204	2	100	0	0	0	0	0	0	0	1106
0.00889	204	2	99	0	0	0	0	0	0	0	1106
0.0089	204	2	99	0	0	0	0	0	0	0	1107
0.00891	204	2	99	0	0	0	0	0	0	0	1108
0.00892	204	2	100	0	0	0	0	0	0	0	1109
0.00893	205	2	100	0	0	0	0	0	0	0	1110
0.00894	206	2	100	0	0	0	0	0	0	0	1111
0.00895	206	2	99	0	0	0	0	0	0	0	1112
0.00896	206	2	100	0	0	0	0	0	0	0	1115
0.00897	206	2	100	0	0	0	0	0	0	0	1115
0.00898	206	2	100	0	0	0	0	0	0	0	1116
0.00899	206	2	100	0	0	0	0	0	0	0	1118
0.009	205	2	99	0	0	0	0	0	0	0	1119
0.00901	205	2	98	0	0	0	0	0	0	0	1120
0.00902	205	2	100	0	0	0	0	0	0	0	1122
0.00903	205	2	99	0	0	0	0	0	0	0	1122
0.00904	205	2	98	0	0	0	0	0	0	0	1122
0.00905	204	2	96	0	0	0	0	0	0	0	1122
0.00906	204	2	97	0	0	0	0	0	0	0	1124
0.00907	204	2	97	0	0	0	0	0	0	0	1125
0.00908	205	2	96	0	0	0	0	0	0	0	1127
0.00909	205	2	97	0	0	0	0	0	0	0	1129
0.0091	205	2	97	0	0	0	0	0	0	0	1129
0.00911	205	2	98	0	0	0	0	0	0	0	1130
0.00912	205	2	97	0	0	0	0	0	0	0	1131
0.00913	204	2	98	0	0	0	0	0	0	0	1133
0.00914	204	2	99	0	0	0	0	0	0	0	1134
0.00915	205	2	99	0	0	0	0	0	0	0	1135
0.00916	205	2	99	0	0	0	0	0	0	0	1135
0.00917	205	2	99	0	0	0	0	0	0	0	1135
0.00918	205	2	99	0	0	0	0	0	0	0	1136
0.00919	205	2	99	0	0	0	0	0	0	0	1136
0.0092	205	2	99	0	0	0	0	0	0	0	1138
0.00921	205	2	99	0	0	0	0	0	0	0	1139
0.00922	205	2	98	0	0	0	0	0	0	0	1141
0.00923	206	2	98	0	0	0	0	0	0	0	1143
0.00924	206	2	98	0	0	0	0	0	0	0	1143
0.00925	206	2	98	0	0	0	0	0	0	0	1144
0.00926	207	2	98	0	0	0	0	0	0	0	1147
0.00927	207	2	99	0	0	0	0	0	0	0	1149
0.00928	207	2	99	0	0	0	0	0	0	0	1149
0.00929	207	2	100	0	0	0	0	0	0	0	1152
0.0093	208	2	99	0	0	0	0	0	0	0	1153
0.00931	208	2	99	0	0	0	0	0	0	0	1153
0.00932	208	2	97	0	0	0	0	0	0	0	1153
0.00933	209	2	99	0	0	0	0	0	0	0	1156
0.00934	210	2	99	0	0	0	0	0	0	0	1159
0.00935	210	2	99	0	0	0	0	0	0	0	1160
0.00936	211	2	99	0	0	0	0	0	0	0	1161
0.00937	212	2	99	0	0	0	0	0	0	0	1163
0.00938	212	2	99	0	0	0	0	0	0	0	1164
0.00939	212	2	99	0	0	0	0	0	0	0	1164
0.0094	212	2	99	0	0	0	0	0	0	0	1164
0.00941	212	2	98	0	0	0	0	0	0	0	1164
0.00942	212	2	99	0	0	0	0	0	0	0	1165
0.00943	212	2	99	0	0	0	0	0	0	0	1167
0.00944	212	2	97	0	0	0	0	0	0	0	1168
0.00945	212	2	97	0	0	0	0	0	0	0	1169
0.00946	212	2	97	0	0	0	0	0	0	0	1170
0.00947	212	2	98	0	0	0	0	0	0	0	1173
0.00948	212	2	95	0	0	0	0	0	0	0	1173
0.00949	212	2	96	0	0	0	0	0	0	0	1175
0.0095	212	2	96	0	0	0	0	0	0	0	1176
0.00951	212	2	97	0	0	0	0	0	0	0	1177
0.00952	212	2	97	0	0	0	0	0	0	0	1178
0.00953	213	2	95	0	0	0	0	0	0	0	1182
0.00954	213	2	95	0	0	0	0	0	0	0	1183
0.00955	212	2	96	0	0	0	0	0	0	0	1185
0.00956	213	2	97	0	0	0	0	0	0	0	1187
0.00957	213	2	97	0	0	0	0	0	0	0	1189
0.00958	212	2	97	0	0	0	0	0	0	0	1189
0.00959	212	2	96	0	0	0	0	0	0	0	1190
0.0096	213	2	98	0	0	0	0	0	0	0	1193
0.00961	213	2	99	0	0	0	0	0	0	0	1194
0.00962	213	2	99	0	0	0	0	0	0	0	1195
0.00963	213	2	97	0	0	0	0	0	0	0	1195
0.00964	213	2	97	0	0	0	0	0	0	0	1195
0.00965	213	2	97	0	0	0	0	0	0	0	1196
0.00966	214	2	97	0	0	0	0	0	0	0	1198
0.00967	214	2	98	0	0	0	0	0	0	0	1200
0.00968	214	2	98	0	0	0	0	0	0	0	1200
0.00969	214	2	97	0	0	0	0	0	0	0	1200
0.0097	214	2	97	0	0	0	0	0	0	0	1200
0.00971	215	2	96	0	0	0	0	0	0	0	1201
0.00972	215	2	97	0	0	0	0	0	0	0	1202
0.00973	214	2	97	0	0	0	0	0	0	0	1202
0.00974	215	2	97	0	0	0	0	0	0	0	1205
0.00975	216	2	98	0	0	0	0	0	0	0	1208
0.00976	217	2	99	0	0	0	0	0	0	0	1211
0.00977	217	2	98	0	0	0	0	0	0	0	1212
0.00978	217	2	98	0	0	0	0	0	0	0	1214
0.00979	217	2	99	0	0	0	0	0	0	0	1215
0.0098	217	2	99	0	0	0	0	0	0	0	1216
0.00981	217	2	98	0	0	0	0	0	0	0	1216
0.00982	217	2	98	0	0	0	0	0	0	0	1216
0.00983	218	2	98	0	0	0	0	0	0	0	1218
0.00984	218	2	97	0	0	0	0	0	0	0	1220
0.00985	218	2	99	0	0	0	0	0	0	0	1222
0.00986	218	2	99	0	0	0	0	0	0	0	1224
0.00987	218	2	99	0	0	0	0	0	0	0	1224
0.00988	218	2	99	0	0	0	0	0	0	0	1224
0.00989	218	2	98	0	0	0	0	0	0	0	1225
0.0099	218	2	96	0	0	0	0	0	0	0	1226
0.00991	218	2	99	0	0	0	0	0	0	0	1230
0.00992	218	2	99	0	0	0	0	0	0	0	1231
0.00993	218	2	99	0	0	0	0	0	0	0	1233
0.00994	218	2	100	0	0	0	0	0	0	0	1236
0.00995	218	2	100	0	0	0	0	0	0	0	1237
0.00996	218	2	99	0	0	0	0	0	0	0	1238
0.00997	218	2	100	0	0	0	0	0	0	0	1241
0.00998	218	2	99	0	0	0	0	0	0	0	1242
0.00999	218	2	100	0	0	0	0	0	0	0	1243
0.01	220	2	100	0	0	0	0	0	0	0	1245
