TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	MONO:aak1	DIMERS W:aak1	
0.00632	833	68	332	69	99	0	1	1	
0.00633	832	69	331	70	99	0	1	1	
0.00634	830	71	329	72	99	0	1	1	
0.00635	830	71	329	72	99	0	1	1	
0.00636	830	71	329	72	99	0	1	1	
0.00637	830	71	329	72	99	0	1	1	
0.00638	830	71	329	72	99	0	1	1	
0.00639	830	70	329	71	99	0	0	1	
0.0064	830	71	329	72	99	0	1	1	
0.00641	830	71	329	72	99	0	1	1	
0.00642	830	71	329	72	99	0	1	1	
0.00643	829	71	328	72	99	0	0	1	
0.00644	829	72	328	73	99	0	1	1	
0.00645	829	72	328	73	99	0	1	1	
0.00646	829	71	328	72	99	0	0	1	
0.00647	829	72	328	73	99	0	1	1	
0.00648	828	74	327	75	99	0	2	1	
0.00649	828	75	327	76	99	0	3	1	
0.0065	828	76	327	77	99	0	4	1	
0.00651	828	76	327	77	99	0	4	1	
0.00652	826	76	326	76	99	0	3	0	
0.00653	826	75	326	75	99	0	2	0	
0.00654	824	76	324	76	99	0	1	0	
0.00655	824	76	324	76	99	0	1	0	
0.00656	824	77	324	77	99	0	2	0	
0.00657	824	77	324	77	99	0	2	0	
0.00658	824	77	324	77	99	0	2	0	
0.00659	824	77	324	77	99	0	2	0	
0.0066	824	75	324	75	99	0	0	0	
0.00661	824	75	324	75	99	0	0	0	
0.00662	824	75	324	75	99	0	0	0	
0.00663	824	76	324	76	99	0	1	0	
0.00664	824	77	324	77	99	0	2	0	
0.00665	824	76	324	76	99	0	1	0	
0.00666	824	75	324	75	99	0	0	0	
0.00667	824	75	324	75	99	0	0	0	
0.00668	824	75	324	75	99	0	0	0	
0.00669	824	75	324	75	99	0	0	0	
0.0067	824	75	324	75	99	0	0	0	
0.00671	824	75	324	75	99	0	0	0	
0.00672	824	76	324	76	99	0	1	0	
0.00673	824	78	324	78	99	0	3	0	
0.00674	825	77	325	77	99	0	3	0	
0.00675	825	76	325	76	99	0	2	0	
0.00676	824	77	324	77	99	0	2	0	
0.00677	824	80	324	80	99	0	5	0	
0.00678	824	80	324	80	99	0	5	0	
0.00679	824	80	323	81	99	0	4	1	
0.0068	824	78	324	78	99	0	3	0	
0.00681	824	78	324	78	99	0	3	0	
0.00682	825	79	324	80	99	0	4	1	
0.00683	825	80	325	80	99	0	6	0	
0.00684	825	79	325	79	99	0	5	0	
0.00685	825	78	325	78	99	0	4	0	
0.00686	825	78	325	78	99	0	4	0	
0.00687	825	79	325	79	99	0	5	0	
0.00688	825	81	325	81	99	0	7	0	
0.00689	825	80	325	80	99	0	6	0	
0.0069	826	78	326	78	99	0	5	0	
0.00691	826	78	326	78	99	0	5	0	
0.00692	826	79	326	79	99	0	6	0	
0.00693	825	79	325	79	99	0	5	0	
0.00694	825	77	325	77	99	0	3	0	
0.00695	825	78	325	78	99	0	4	0	
0.00696	826	77	325	78	99	0	3	1	
0.00697	826	77	325	78	99	0	3	1	
0.00698	826	76	325	77	99	0	2	1	
0.00699	826	76	325	77	99	0	2	1	
0.007	826	76	325	77	99	0	2	1	
0.00701	825	79	324	80	99	0	4	1	
0.00702	825	79	324	80	99	0	4	1	
0.00703	825	80	324	81	99	0	5	1	
0.00704	825	80	324	81	99	0	5	1	
0.00705	825	79	324	80	99	0	4	1	
0.00706	825	80	324	81	99	0	5	1	
0.00707	826	80	324	82	99	0	5	2	
0.00708	826	79	324	81	99	0	4	2	
0.00709	826	79	324	81	99	0	4	2	
0.0071	826	80	324	82	99	0	5	2	
0.00711	825	80	323	82	99	0	4	2	
0.00712	825	79	323	81	99	0	3	2	
0.00713	824	79	322	81	99	0	2	2	
0.00714	824	79	322	81	99	0	2	2	
0.00715	824	80	322	82	99	0	3	2	
0.00716	823	80	321	82	98	0	3	2	
0.00717	823	82	322	83	98	0	6	1	
0.00718	823	80	322	81	98	0	4	1	
0.00719	823	79	322	80	98	0	3	1	
0.0072	823	79	322	80	98	0	3	1	
0.00721	823	79	322	80	98	0	3	1	
0.00722	823	79	322	80	98	0	3	1	
0.00723	823	78	322	79	98	0	2	1	
0.00724	823	78	322	79	98	0	2	1	
0.00725	823	78	322	79	98	0	2	1	
0.00726	824	77	323	78	98	0	2	1	
0.00727	823	77	322	78	98	0	1	1	
0.00728	823	78	321	80	98	0	1	2	
0.00729	823	78	321	80	98	0	1	2	
0.0073	824	77	322	79	98	0	1	2	
0.00731	824	76	322	78	98	0	0	2	
0.00732	823	78	322	79	98	0	2	1	
0.00733	823	78	322	79	98	0	2	1	
0.00734	823	78	322	79	98	0	2	1	
0.00735	823	79	322	80	98	0	3	1	
0.00736	822	79	321	80	98	0	2	1	
0.00737	822	78	321	79	98	0	1	1	
0.00738	823	78	322	79	98	0	2	1	
0.00739	823	79	322	80	98	0	3	1	
0.0074	823	79	322	80	98	0	3	1	
0.00741	823	80	322	81	98	0	4	1	
0.00742	822	80	321	81	98	0	3	1	
0.00743	821	81	320	82	98	0	3	1	
0.00744	822	81	320	83	98	0	3	2	
0.00745	822	82	320	84	98	0	4	2	
0.00746	822	81	320	83	98	0	3	2	
0.00747	821	83	319	85	98	0	4	2	
0.00748	820	84	319	85	98	0	5	1	
0.00749	820	84	319	85	98	0	5	1	
0.0075	820	84	319	85	98	0	5	1	
0.00751	820	83	319	84	98	0	4	1	
0.00752	820	84	320	84	98	0	6	0	
0.00753	819	84	319	84	98	0	5	0	
0.00754	819	82	319	82	98	0	3	0	
0.00755	819	82	319	82	98	0	3	0	
0.00756	819	82	319	82	98	0	3	0	
0.00757	819	83	319	83	98	0	4	0	
0.00758	819	82	319	82	98	0	3	0	
0.00759	819	82	319	82	98	0	3	0	
0.0076	818	83	318	83	98	0	3	0	
0.00761	818	83	318	83	98	0	3	0	
0.00762	818	82	318	82	98	0	2	0	
0.00763	817	83	317	83	98	0	2	0	
0.00764	817	82	317	82	98	0	1	0	
0.00765	816	84	316	84	98	0	2	0	
0.00766	816	86	316	86	98	0	4	0	
0.00767	815	84	315	84	98	0	1	0	
0.00768	815	83	315	83	98	0	0	0	
0.00769	814	85	314	85	98	0	1	0	
0.0077	813	86	313	86	98	0	1	0	
0.00771	813	89	313	89	98	0	4	0	
0.00772	813	87	313	87	98	0	2	0	
0.00773	814	87	313	88	98	0	2	1	
0.00774	814	87	313	88	98	0	2	1	
0.00775	814	86	313	87	98	0	1	1	
0.00776	815	88	313	90	98	0	3	2	
0.00777	815	86	313	88	98	0	1	2	
0.00778	814	88	312	90	98	0	2	2	
0.00779	814	87	312	89	98	0	1	2	
0.0078	814	86	312	88	98	0	0	2	
0.00781	814	86	312	88	98	0	0	2	
0.00782	813	87	311	89	98	0	0	2	
0.00783	813	87	311	89	98	0	0	2	
0.00784	812	88	310	90	98	0	0	2	
0.00785	812	89	310	91	98	0	1	2	
0.00786	812	89	310	91	98	0	1	2	
0.00787	812	91	310	93	98	0	3	2	
0.00788	812	90	310	92	98	0	2	2	
0.00789	812	90	310	92	98	0	2	2	
0.0079	812	89	310	91	98	0	1	2	
0.00791	811	90	309	92	98	0	1	2	
0.00792	811	90	309	92	98	0	1	2	
0.00793	811	90	309	92	98	0	1	2	
0.00794	811	91	309	93	98	0	2	2	
0.00795	811	92	309	94	98	0	3	2	
0.00796	810	93	308	95	98	0	3	2	
0.00797	808	94	307	95	98	0	3	1	
0.00798	808	94	307	95	98	0	3	1	
0.00799	808	95	307	96	98	0	4	1	
0.008	808	94	307	95	98	0	3	1	
0.00801	808	96	307	97	98	0	5	1	
0.00802	808	96	307	97	98	0	5	1	
0.00803	807	93	307	93	98	0	2	0	
0.00804	807	94	307	94	98	0	3	0	
0.00805	808	94	308	94	98	0	4	0	
0.00806	808	95	308	95	98	0	5	0	
0.00807	808	92	308	92	98	0	2	0	
0.00808	808	92	308	92	98	0	2	0	
0.00809	808	93	307	94	98	0	2	1	
0.0081	808	95	307	96	98	0	4	1	
0.00811	807	93	306	94	98	0	1	1	
0.00812	807	94	306	95	98	0	2	1	
0.00813	808	92	307	93	98	0	1	1	
0.00814	808	92	307	93	98	0	1	1	
0.00815	808	92	307	93	98	0	1	1	
0.00816	808	92	307	93	98	0	1	1	
0.00817	808	92	307	93	98	0	1	1	
0.00818	808	94	307	95	98	0	3	1	
0.00819	808	94	307	95	98	0	3	1	
0.0082	808	95	307	96	98	0	4	1	
0.00821	808	95	307	96	98	0	4	1	
0.00822	808	94	307	95	98	0	3	1	
0.00823	808	95	307	96	98	0	4	1	
0.00824	808	94	307	95	98	0	3	1	
0.00825	808	94	307	95	98	0	3	1	
0.00826	808	93	307	94	98	0	2	1	
0.00827	808	93	307	94	98	0	2	1	
0.00828	808	94	307	95	98	0	3	1	
0.00829	808	93	307	94	98	0	2	1	
0.0083	808	93	307	94	98	0	2	1	
0.00831	808	92	307	93	98	0	1	1	
0.00832	808	92	307	93	98	0	1	1	
0.00833	808	94	307	95	98	0	3	1	
0.00834	808	93	307	94	98	0	2	1	
0.00835	808	92	307	93	98	0	1	1	
0.00836	808	93	307	94	98	0	2	1	
0.00837	809	94	308	95	98	0	4	1	
0.00838	808	95	307	96	98	0	4	1	
0.00839	808	95	307	96	98	0	4	1	
0.0084	808	95	307	96	98	0	4	1	
0.00841	808	94	307	95	98	0	3	1	
0.00842	808	95	307	96	98	0	4	1	
0.00843	808	95	307	96	98	0	4	1	
0.00844	808	95	307	96	98	0	4	1	
0.00845	808	95	307	96	98	0	4	1	
0.00846	808	93	307	94	98	0	2	1	
0.00847	808	95	307	96	98	0	4	1	
0.00848	808	94	307	95	98	0	3	1	
0.00849	806	96	306	96	98	0	4	0	
0.0085	805	97	305	97	98	0	4	0	
0.00851	805	98	305	98	98	0	5	0	
0.00852	805	99	305	99	98	0	6	0	
0.00853	805	100	305	100	98	0	7	0	
0.00854	805	99	305	99	98	0	6	0	
0.00855	805	97	305	97	98	0	4	0	
0.00856	805	97	305	97	98	0	4	0	
0.00857	804	100	304	100	98	0	6	0	
0.00858	804	103	304	103	98	0	9	0	
0.00859	803	102	303	102	98	0	7	0	
0.0086	803	102	303	102	98	0	7	0	
0.00861	803	101	303	101	98	0	6	0	
0.00862	802	101	302	101	98	0	5	0	
0.00863	801	101	301	101	98	0	4	0	
0.00864	801	101	301	101	98	0	4	0	
0.00865	801	100	301	100	98	0	3	0	
0.00866	800	102	300	102	98	0	4	0	
0.00867	800	102	300	102	98	0	4	0	
0.00868	800	102	300	102	98	0	4	0	
0.00869	800	101	300	101	98	0	3	0	
0.0087	800	99	300	99	98	0	1	0	
0.00871	800	99	300	99	98	0	1	0	
0.00872	799	100	299	100	98	0	1	0	
0.00873	798	102	298	102	98	0	2	0	
0.00874	798	103	298	103	98	0	3	0	
0.00875	798	104	298	104	98	0	4	0	
0.00876	798	104	298	104	98	0	4	0	
0.00877	798	103	298	103	98	0	3	0	
0.00878	798	103	298	103	98	0	3	0	
0.00879	798	102	298	102	98	0	2	0	
0.0088	798	102	298	102	98	0	2	0	
0.00881	796	105	296	105	98	0	3	0	
0.00882	796	103	296	103	98	0	1	0	
0.00883	796	102	296	102	98	0	0	0	
0.00884	796	102	296	102	98	0	0	0	
0.00885	796	102	296	102	98	0	0	0	
0.00886	796	102	296	102	98	0	0	0	
0.00887	796	102	296	102	98	0	0	0	
0.00888	796	102	296	102	98	0	0	0	
0.00889	796	103	296	103	98	0	1	0	
0.0089	796	103	296	103	98	0	1	0	
0.00891	796	103	296	103	98	0	1	0	
0.00892	796	102	296	102	98	0	0	0	
0.00893	795	103	295	103	98	0	0	0	
0.00894	794	104	294	104	98	0	0	0	
0.00895	794	105	294	105	98	0	1	0	
0.00896	794	104	294	104	98	0	0	0	
0.00897	794	104	294	104	98	0	0	0	
0.00898	794	104	294	104	98	0	0	0	
0.00899	794	104	294	104	98	0	0	0	
0.009	795	104	295	104	98	0	1	0	
0.00901	795	105	295	105	98	0	2	0	
0.00902	795	103	295	103	98	0	0	0	
0.00903	795	104	295	104	98	0	1	0	
0.00904	795	105	295	105	98	0	2	0	
0.00905	796	107	295	108	98	1	4	0	
0.00906	796	106	295	107	98	1	3	0	
0.00907	796	106	295	107	98	1	3	0	
0.00908	795	108	294	109	98	1	4	0	
0.00909	795	107	294	108	98	1	3	0	
0.0091	795	107	294	108	98	1	3	0	
0.00911	795	106	294	107	98	1	2	0	
0.00912	795	107	294	108	98	1	3	0	
0.00913	796	105	295	106	98	1	2	0	
0.00914	796	104	295	105	98	1	1	0	
0.00915	795	105	294	106	98	1	1	0	
0.00916	795	105	294	106	98	1	1	0	
0.00917	795	105	294	106	98	1	1	0	
0.00918	795	105	294	106	98	1	1	0	
0.00919	795	105	294	106	98	1	1	0	
0.0092	795	105	294	106	98	1	1	0	
0.00921	795	105	294	106	98	1	1	0	
0.00922	795	106	294	107	98	1	2	0	
0.00923	794	107	293	108	98	1	2	0	
0.00924	794	107	293	108	98	1	2	0	
0.00925	794	107	293	108	98	1	2	0	
0.00926	793	108	292	109	98	1	2	0	
0.00927	793	107	292	108	98	1	1	0	
0.00928	793	107	292	108	98	1	1	0	
0.00929	793	106	292	107	98	1	0	0	
0.0093	792	107	292	107	98	0	1	0	
0.00931	792	107	292	107	98	0	1	0	
0.00932	792	109	292	109	98	0	3	0	
0.00933	791	108	291	108	98	0	1	0	
0.00934	790	109	290	109	98	0	1	0	
0.00935	790	109	290	109	98	0	1	0	
0.00936	789	110	289	110	98	0	1	0	
0.00937	788	111	288	111	98	0	1	0	
0.00938	788	111	288	111	98	0	1	0	
0.00939	788	111	288	111	98	0	1	0	
0.0094	788	111	288	111	98	0	1	0	
0.00941	788	112	288	112	98	0	2	0	
0.00942	788	111	288	111	98	0	1	0	
0.00943	788	111	288	111	98	0	1	0	
0.00944	788	113	288	113	98	0	3	0	
0.00945	788	113	288	113	98	0	3	0	
0.00946	788	113	288	113	98	0	3	0	
0.00947	788	112	288	112	98	0	2	0	
0.00948	788	115	288	115	98	0	5	0	
0.00949	788	114	288	114	98	0	4	0	
0.0095	788	114	288	114	98	0	4	0	
0.00951	788	113	288	113	98	0	3	0	
0.00952	788	113	288	113	98	0	3	0	
0.00953	787	116	287	116	98	0	5	0	
0.00954	787	116	287	116	98	0	5	0	
0.00955	788	114	288	114	98	0	4	0	
0.00956	787	114	287	114	98	0	3	0	
0.00957	787	114	287	114	98	0	3	0	
0.00958	788	114	287	115	98	0	3	1	
0.00959	788	115	287	116	98	0	4	1	
0.0096	787	114	286	115	98	0	2	1	
0.00961	787	113	286	114	98	0	1	1	
0.00962	787	113	286	114	98	0	1	1	
0.00963	787	115	286	116	98	0	3	1	
0.00964	787	115	286	116	98	0	3	1	
0.00965	787	115	286	116	98	0	3	1	
0.00966	786	116	285	117	98	0	3	1	
0.00967	786	115	285	116	98	0	2	1	
0.00968	786	115	285	116	98	0	2	1	
0.00969	786	116	285	117	98	0	3	1	
0.0097	786	116	285	117	98	0	3	1	
0.00971	785	117	285	117	98	0	4	0	
0.00972	785	116	285	116	98	0	3	0	
0.00973	786	116	285	117	98	0	3	1	
0.00974	785	117	284	118	98	0	3	1	
0.00975	784	117	283	118	98	0	2	1	
0.00976	783	117	282	118	98	0	1	1	
0.00977	783	118	282	119	98	0	2	1	
0.00978	783	118	282	119	98	0	2	1	
0.00979	783	117	282	118	98	0	1	1	
0.0098	783	117	282	118	98	0	1	1	
0.00981	783	118	282	119	98	0	2	1	
0.00982	783	118	282	119	98	0	2	1	
0.00983	782	119	281	120	98	0	2	1	
0.00984	782	120	281	121	98	0	3	1	
0.00985	782	118	281	119	98	0	1	1	
0.00986	782	118	281	119	98	0	1	1	
0.00987	782	118	281	119	98	0	1	1	
0.00988	782	118	281	119	98	0	1	1	
0.00989	782	119	281	120	98	0	2	1	
0.0099	782	121	281	122	98	0	4	1	
0.00991	782	118	281	119	98	0	1	1	
0.00992	782	118	281	119	98	0	1	1	
0.00993	782	118	281	119	98	0	1	1	
0.00994	782	117	281	118	98	0	0	1	
0.00995	782	117	281	118	98	0	0	1	
0.00996	782	118	281	119	98	0	1	1	
0.00997	782	117	281	118	98	0	0	1	
0.00998	782	117	282	117	98	0	1	0	
0.00999	782	116	282	116	98	0	0	0	
0.01	780	118	280	118	98	0	0	0	
0.01001	781	117	281	117	98	0	0	0	
0.01002	780	119	280	119	98	0	1	0	
0.01003	779	119	279	119	98	0	0	0	
0.01004	779	119	279	119	98	0	0	0	
0.01005	779	120	279	120	98	0	1	0	
0.01006	779	120	279	120	98	0	1	0	
0.01007	779	120	279	120	98	0	1	0	
0.01008	779	120	279	120	98	0	1	0	
0.01009	779	120	279	120	98	0	1	0	
0.0101	779	121	279	121	98	0	2	0	
0.01011	779	121	279	121	98	0	2	0	
0.01012	780	120	280	120	98	0	2	0	
0.01013	780	119	280	119	98	0	1	0	
0.01014	780	119	280	119	98	0	1	0	
0.01015	780	118	280	118	98	0	0	0	
0.01016	781	119	280	120	98	0	1	1	
0.01017	781	118	280	119	98	0	0	1	
0.01018	780	119	279	120	98	0	0	1	
0.01019	780	120	279	121	98	0	1	1	
0.0102	779	121	278	122	98	0	1	1	
0.01021	779	121	278	122	98	0	1	1	
0.01022	778	122	277	123	98	0	1	1	
0.01023	777	123	276	124	98	0	1	1	
0.01024	777	123	276	124	98	0	1	1	
0.01025	777	122	276	123	98	0	0	1	
0.01026	777	123	276	124	98	0	1	1	
0.01027	777	122	276	123	98	0	0	1	
0.01028	777	123	276	124	98	0	1	1	
0.01029	777	122	276	123	98	0	0	1	
0.0103	776	124	275	125	98	0	1	1	
0.01031	776	124	275	125	98	0	1	1	
0.01032	775	124	275	124	98	0	1	0	
0.01033	775	124	275	124	98	0	1	0	
0.01034	775	124	275	124	98	0	1	0	
0.01035	774	126	274	126	98	0	2	0	
0.01036	774	124	274	124	98	0	0	0	
0.01037	774	124	274	124	98	0	0	0	
0.01038	774	125	274	125	98	0	1	0	
0.01039	774	124	274	124	98	0	0	0	
0.0104	773	125	273	125	98	0	0	0	
0.01041	773	126	273	126	98	0	1	0	
0.01042	773	126	273	126	98	0	1	0	
0.01043	772	129	272	129	98	0	3	0	
0.01044	772	127	272	127	98	0	1	0	
0.01045	772	128	272	128	98	0	2	0	
0.01046	772	127	272	127	98	0	1	0	
0.01047	772	128	272	128	98	0	2	0	
0.01048	772	126	272	126	98	0	0	0	
0.01049	772	126	272	126	98	0	0	0	
0.0105	772	127	272	127	98	0	1	0	
0.01051	772	126	272	126	98	0	0	0	
0.01052	772	126	272	126	98	0	0	0	
0.01053	772	126	272	126	98	0	0	0	
0.01054	772	126	272	126	98	0	0	0	
0.01055	771	127	271	127	98	0	0	0	
0.01056	771	129	271	129	98	0	2	0	
0.01057	771	129	271	129	98	0	2	0	
0.01058	771	128	271	128	98	0	1	0	
0.01059	771	128	271	128	98	0	1	0	
0.0106	771	127	271	127	98	0	0	0	
0.01061	771	128	271	128	98	0	1	0	
0.01062	771	128	271	128	98	0	1	0	
0.01063	770	129	270	129	97	0	2	0	
0.01064	771	129	270	130	97	0	2	1	
0.01065	771	129	270	130	97	0	2	1	
0.01066	771	129	270	130	97	0	2	1	
0.01067	771	130	270	131	97	0	3	1	
0.01068	771	131	270	132	97	0	4	1	
0.01069	771	131	270	132	97	0	4	1	
0.0107	771	129	270	130	97	0	2	1	
0.01071	771	128	270	129	97	0	1	1	
0.01072	770	128	269	129	97	0	0	1	
0.01073	770	128	269	129	97	0	0	1	
0.01074	771	129	269	131	97	0	1	2	
0.01075	771	129	269	131	97	0	1	2	
0.01076	771	129	269	131	97	0	1	2	
0.01077	771	128	269	130	97	0	0	2	
0.01078	771	129	269	131	97	0	1	2	
0.01079	771	129	269	131	97	0	1	2	
0.0108	771	128	269	130	97	0	0	2	
0.01081	771	128	269	130	97	0	0	2	
0.01082	772	127	270	129	97	0	0	2	
0.01083	772	128	270	130	97	0	1	2	
0.01084	771	128	269	130	97	0	0	2	
0.01085	771	130	270	131	97	0	3	1	
0.01086	771	129	270	130	97	0	2	1	
0.01087	771	128	270	129	97	0	1	1	
0.01088	771	127	270	128	97	0	0	1	
0.01089	771	127	270	128	97	0	0	1	
0.0109	771	127	270	128	97	0	0	1	
0.01091	771	127	270	128	97	0	0	1	
0.01092	771	127	270	128	97	0	0	1	
0.01093	770	130	269	131	97	0	2	1	
0.01094	770	129	269	130	97	0	1	1	
0.01095	770	128	269	129	97	0	0	1	
0.01096	770	129	269	130	97	0	1	1	
0.01097	770	128	269	129	97	0	0	1	
0.01098	770	130	269	131	97	0	2	1	
0.01099	770	128	269	129	97	0	0	1	
0.011	770	128	269	129	97	0	0	1	
0.01101	770	128	269	129	97	0	0	1	
0.01102	770	128	269	129	97	0	0	1	
0.01103	771	129	269	131	97	0	1	2	
0.01104	770	128	269	129	97	0	0	1	
0.01105	769	129	269	129	97	0	1	0	
0.01106	769	129	269	129	97	0	1	0	
0.01107	769	129	269	129	97	0	1	0	
0.01108	768	132	268	132	97	0	3	0	
0.01109	769	129	269	129	97	0	1	0	
0.0111	769	129	269	129	97	0	1	0	
0.01111	769	128	269	128	97	0	0	0	
0.01112	769	129	269	129	97	0	1	0	
0.01113	770	129	269	130	97	0	1	1	
0.01114	770	128	269	129	97	0	0	1	
0.01115	771	128	270	129	97	0	1	1	
0.01116	771	127	270	128	97	0	0	1	
0.01117	771	127	270	128	97	0	0	1	
0.01118	771	127	270	128	97	0	0	1	
0.01119	771	130	270	131	97	0	3	1	
0.0112	771	131	270	132	97	0	4	1	
0.01121	771	132	270	133	97	0	5	1	
0.01122	771	130	270	131	97	0	3	1	
0.01123	771	129	270	130	97	0	2	1	
0.01124	770	130	269	131	97	0	2	1	
0.01125	770	129	269	130	97	0	1	1	
0.01126	770	129	269	130	97	0	1	1	
0.01127	770	129	269	130	97	0	1	1	
0.01128	771	128	269	130	97	0	0	2	
0.01129	770	129	269	130	97	0	1	1	
0.0113	770	128	269	129	97	0	0	1	
0.01131	770	128	269	129	97	0	0	1	
0.01132	770	128	269	129	97	0	0	1	
0.01133	770	129	269	130	97	0	1	1	
0.01134	770	128	269	129	97	0	0	1	
0.01135	769	129	268	130	97	0	0	1	
0.01136	769	129	268	130	97	0	0	1	
0.01137	769	131	268	132	97	0	2	1	
0.01138	769	131	268	132	97	0	2	1	
0.01139	769	130	268	131	97	0	1	1	
0.0114	769	131	268	132	97	0	2	1	
0.01141	770	131	269	132	97	0	3	1	
0.01142	769	132	268	133	97	0	3	1	
0.01143	769	131	268	132	97	0	2	1	
0.01144	769	132	268	133	97	0	3	1	
0.01145	769	131	268	132	97	0	2	1	
0.01146	769	132	268	133	97	0	3	1	
0.01147	768	131	267	132	97	0	1	1	
0.01148	767	130	267	130	97	0	0	0	
0.01149	766	131	266	131	97	0	0	0	
0.0115	766	131	266	131	97	0	0	0	
0.01151	766	131	266	131	97	0	0	0	
0.01152	766	131	266	131	97	0	0	0	
0.01153	766	133	266	133	97	0	2	0	
0.01154	767	132	266	133	97	0	1	1	
0.01155	767	131	266	132	97	0	0	1	
0.01156	767	132	266	133	97	0	1	1	
0.01157	766	137	265	138	97	0	5	1	
0.01158	766	137	265	138	97	0	5	1	
0.01159	767	136	266	137	97	0	5	1	
0.0116	767	135	266	136	97	0	4	1	
0.01161	767	135	266	136	97	0	4	1	
0.01162	766	134	265	135	97	0	2	1	
0.01163	766	133	265	134	97	0	1	1	
0.01164	766	133	265	134	97	0	1	1	
0.01165	766	134	265	135	97	0	2	1	
0.01166	765	134	265	134	97	0	2	0	
0.01167	766	132	266	132	97	0	1	0	
0.01168	766	132	266	132	97	0	1	0	
0.01169	766	132	266	132	97	0	1	0	
0.0117	766	132	266	132	97	0	1	0	
0.01171	765	132	265	132	97	0	0	0	
0.01172	765	132	265	132	97	0	0	0	
0.01173	765	133	265	133	97	0	1	0	
0.01174	765	133	265	133	97	0	1	0	
0.01175	765	133	265	133	97	0	1	0	
0.01176	765	133	265	133	97	0	1	0	
0.01177	764	134	264	134	97	0	1	0	
0.01178	764	134	264	134	97	0	1	0	
0.01179	764	136	264	136	97	0	3	0	
0.0118	764	136	264	136	97	0	3	0	
0.01181	764	136	264	136	97	0	3	0	
0.01182	764	137	264	137	97	0	4	0	
0.01183	764	135	264	135	97	0	2	0	
0.01184	763	136	263	136	97	0	2	0	
0.01185	764	135	264	135	97	0	2	0	
0.01186	764	135	264	135	97	0	2	0	
0.01187	763	136	263	136	97	0	2	0	
0.01188	763	135	263	135	97	0	1	0	
0.01189	763	136	263	136	97	0	2	0	
0.0119	763	136	263	136	97	0	2	0	
0.01191	763	137	263	137	97	0	3	0	
0.01192	763	136	263	136	97	0	2	0	
0.01193	763	136	263	136	97	0	2	0	
0.01194	763	135	263	135	97	0	1	0	
0.01195	763	135	263	135	97	0	1	0	
0.01196	763	135	263	135	97	0	1	0	
0.01197	764	134	263	135	97	0	0	1	
0.01198	764	134	263	135	97	0	0	1	
0.01199	764	134	263	135	97	0	0	1	
0.012	762	137	261	138	97	0	1	1	
0.01201	762	136	261	137	97	0	0	1	
0.01202	763	135	262	136	97	0	0	1	
0.01203	763	136	262	137	97	0	1	1	
0.01204	763	136	262	137	97	0	1	1	
0.01205	762	136	262	136	97	0	1	0	
0.01206	762	136	262	136	97	0	1	0	
0.01207	762	135	262	135	97	0	0	0	
0.01208	762	137	262	137	97	0	2	0	
0.01209	762	136	262	136	97	0	1	0	
0.0121	762	136	262	136	97	0	1	0	
0.01211	762	136	262	136	97	0	1	0	
0.01212	762	136	262	136	97	0	1	0	
0.01213	762	135	262	135	97	0	0	0	
0.01214	762	136	262	136	97	0	1	0	
0.01215	762	137	262	137	97	0	2	0	
0.01216	762	136	262	136	97	0	1	0	
0.01217	762	136	262	136	97	0	1	0	
0.01218	763	135	262	136	97	0	0	1	
0.01219	763	135	262	136	97	0	0	1	
0.0122	762	136	262	136	97	0	1	0	
0.01221	762	135	262	135	97	0	0	0	
0.01222	762	135	262	135	97	0	0	0	
0.01223	760	137	260	137	97	0	0	0	
0.01224	760	137	260	137	97	0	0	0	
0.01225	760	137	260	137	97	0	0	0	
0.01226	759	140	259	140	97	0	2	0	
0.01227	759	140	259	140	97	0	2	0	
0.01228	759	140	259	140	97	0	2	0	
0.01229	759	139	259	139	97	0	1	0	
0.0123	759	140	259	140	97	0	2	0	
0.01231	759	140	259	140	97	0	2	0	
0.01232	759	138	259	138	97	0	0	0	
0.01233	759	138	259	138	97	0	0	0	
0.01234	758	139	258	139	97	0	0	0	
0.01235	758	139	258	139	97	0	0	0	
0.01236	758	139	258	139	97	0	0	0	
0.01237	758	139	258	139	97	0	0	0	
0.01238	759	139	259	139	97	0	1	0	
0.01239	759	138	259	138	97	0	0	0	
0.0124	759	139	259	139	97	0	1	0	
0.01241	759	138	259	138	97	0	0	0	
0.01242	759	138	259	138	97	0	0	0	
0.01243	759	138	259	138	97	0	0	0	
0.01244	758	139	258	139	97	0	0	0	
0.01245	758	139	258	139	97	0	0	0	
0.01246	757	141	257	141	97	0	1	0	
0.01247	757	141	257	141	97	0	1	0	
0.01248	758	139	258	139	97	0	0	0	
0.01249	758	139	258	139	97	0	0	0	
0.0125	758	140	258	140	97	0	1	0	
0.01251	758	139	258	139	97	0	0	0	
0.01252	758	139	258	139	97	0	0	0	
0.01253	758	139	258	139	97	0	0	0	
0.01254	758	139	258	139	97	0	0	0	
0.01255	758	141	258	141	97	0	2	0	
0.01256	758	141	258	141	97	0	2	0	
0.01257	758	140	258	140	97	0	1	0	
0.01258	758	140	258	140	97	0	1	0	
0.01259	758	140	258	140	97	0	1	0	
0.0126	758	140	258	140	97	0	1	0	
0.01261	758	140	258	140	97	0	1	0	
0.01262	758	140	258	140	97	0	1	0	
0.01263	759	140	259	140	97	0	2	0	
