Time (s),pip2(ap2),ap2(a),ap2(b),ap2(c),trans(ap2),cd4(ap2),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1),ap2(c!1).cd4(ap2!1)
0.31909,632,404,132,417,4,17,368,96,83
0.3191,631,404,131,417,4,17,369,96,83
0.31911,631,404,131,418,4,18,369,96,82
0.31912,631,405,131,419,5,19,369,95,81
0.31913,631,405,131,419,5,19,369,95,81
0.31914,631,405,131,419,5,19,369,95,81
0.31915,632,405,132,419,5,19,368,95,81
0.31916,632,405,132,419,5,19,368,95,81
0.31917,633,404,133,419,4,19,367,96,81
0.31918,633,404,133,419,4,19,367,96,81
0.31919,633,404,133,418,4,18,367,96,82
0.3192,633,404,133,418,4,18,367,96,82
0.31921,633,404,133,418,4,18,367,96,82
0.31922,632,405,132,418,5,18,368,95,82
0.31923,632,405,132,418,5,18,368,95,82
0.31924,632,405,132,418,5,18,368,95,82
0.31925,632,405,132,418,5,18,368,95,82
0.31926,632,405,132,418,5,18,368,95,82
0.31927,632,405,132,418,5,18,368,95,82
0.31928,632,405,132,418,5,18,368,95,82
0.31929,632,405,132,418,5,18,368,95,82
0.3193,633,404,133,416,4,16,367,96,84
0.31931,632,404,132,416,4,16,368,96,84
0.31932,632,404,132,416,4,16,368,96,84
0.31933,632,404,132,416,4,16,368,96,84
0.31934,632,403,132,416,3,16,368,97,84
0.31935,632,403,132,416,3,16,368,97,84
0.31936,632,403,132,416,3,16,368,97,84
0.31937,632,403,132,416,3,16,368,97,84
0.31938,632,403,132,416,3,16,368,97,84
0.31939,632,403,132,416,3,16,368,97,84
0.3194,631,404,131,416,4,16,369,96,84
0.31941,631,404,131,416,4,16,369,96,84
0.31942,631,403,131,416,3,16,369,97,84
0.31943,631,403,131,416,3,16,369,97,84
0.31944,632,403,132,416,3,16,368,97,84
0.31945,632,403,132,416,3,16,368,97,84
0.31946,633,403,133,416,3,16,367,97,84
0.31947,632,403,132,416,3,16,368,97,84
0.31948,632,403,132,416,3,16,368,97,84
0.31949,632,403,132,416,3,16,368,97,84
0.3195,631,403,131,416,3,16,369,97,84
0.31951,631,403,131,416,3,16,369,97,84
0.31952,631,403,131,416,3,16,369,97,84
0.31953,631,403,131,416,3,16,369,97,84
0.31954,631,403,131,416,3,16,369,97,84
0.31955,631,403,131,416,3,16,369,97,84
0.31956,631,403,131,416,3,16,369,97,84
0.31957,631,403,131,416,3,16,369,97,84
0.31958,631,403,131,416,3,16,369,97,84
0.31959,631,403,131,415,3,15,369,97,85
0.3196,631,403,131,415,3,15,369,97,85
0.31961,631,403,131,415,3,15,369,97,85
0.31962,631,403,131,415,3,15,369,97,85
0.31963,630,403,130,415,3,15,370,97,85
0.31964,630,403,130,415,3,15,370,97,85
0.31965,631,403,131,415,3,15,369,97,85
0.31966,631,403,131,415,3,15,369,97,85
0.31967,630,403,130,415,3,15,370,97,85
0.31968,630,403,130,415,3,15,370,97,85
0.31969,630,403,130,415,3,15,370,97,85
0.3197,630,403,130,415,3,15,370,97,85
0.31971,630,403,130,415,3,15,370,97,85
0.31972,630,403,130,415,3,15,370,97,85
0.31973,630,403,130,415,3,15,370,97,85
0.31974,628,403,128,415,3,15,372,97,85
0.31975,628,403,128,415,3,15,372,97,85
0.31976,629,403,129,415,3,15,371,97,85
0.31977,629,403,129,415,3,15,371,97,85
0.31978,629,403,129,415,3,15,371,97,85
0.31979,629,403,129,415,3,15,371,97,85
0.3198,629,403,129,415,3,15,371,97,85
0.31981,629,403,129,415,3,15,371,97,85
0.31982,630,403,130,415,3,15,370,97,85
0.31983,630,403,130,415,3,15,370,97,85
0.31984,630,403,130,415,3,15,370,97,85
0.31985,630,403,130,415,3,15,370,97,85
0.31986,630,403,130,415,3,15,370,97,85
0.31987,630,403,130,415,3,15,370,97,85
0.31988,630,403,130,415,3,15,370,97,85
0.31989,631,403,131,415,3,15,369,97,85
0.3199,631,403,131,415,3,15,369,97,85
0.31991,631,403,131,415,3,15,369,97,85
0.31992,631,403,131,415,3,15,369,97,85
0.31993,631,403,131,415,3,15,369,97,85
0.31994,631,403,131,415,3,15,369,97,85
0.31995,631,403,131,415,3,15,369,97,85
0.31996,632,403,132,415,3,15,368,97,85
0.31997,632,403,132,415,3,15,368,97,85
0.31998,631,403,131,415,3,15,369,97,85
0.31999,631,402,131,415,2,15,369,98,85
0.32,631,402,131,415,2,15,369,98,85
0.32001,631,402,131,415,2,15,369,98,85
0.32002,632,401,132,415,1,15,368,99,85
0.32003,632,401,132,415,1,15,368,99,85
0.32004,632,401,132,415,1,15,368,99,85
0.32005,632,401,132,415,1,15,368,99,85
0.32006,632,401,132,415,1,15,368,99,85
0.32007,632,401,132,416,1,16,368,99,84
0.32008,632,401,132,416,1,16,368,99,84
0.32009,632,401,132,416,1,16,368,99,84
0.3201,632,401,132,416,1,16,368,99,84
0.32011,632,401,132,416,1,16,368,99,84
0.32012,632,401,132,416,1,16,368,99,84
0.32013,632,401,132,416,1,16,368,99,84
0.32014,632,401,132,416,1,16,368,99,84
0.32015,630,401,130,416,1,16,370,99,84
0.32016,630,401,130,416,1,16,370,99,84
0.32017,631,401,131,416,1,16,369,99,84
0.32018,630,401,130,416,1,16,370,99,84
0.32019,630,401,130,416,1,16,370,99,84
0.3202,630,401,130,416,1,16,370,99,84
0.32021,630,401,130,416,1,16,370,99,84
0.32022,630,401,130,416,1,16,370,99,84
0.32023,630,401,130,416,1,16,370,99,84
0.32024,630,401,130,416,1,16,370,99,84
0.32025,630,401,130,416,1,16,370,99,84
0.32026,630,401,130,416,1,16,370,99,84
0.32027,630,401,130,416,1,16,370,99,84
0.32028,630,401,130,416,1,16,370,99,84
0.32029,630,401,130,416,1,16,370,99,84
0.3203,630,401,130,416,1,16,370,99,84
0.32031,630,401,130,416,1,16,370,99,84
0.32032,630,401,130,416,1,16,370,99,84
0.32033,630,401,130,416,1,16,370,99,84
0.32034,630,400,130,416,0,16,370,100,84
0.32035,631,400,131,416,0,16,369,100,84
0.32036,631,400,131,417,0,17,369,100,83
0.32037,631,400,131,416,0,16,369,100,84
0.32038,631,400,131,416,0,16,369,100,84
0.32039,631,400,131,416,0,16,369,100,84
0.3204,631,400,131,416,0,16,369,100,84
0.32041,631,400,131,416,0,16,369,100,84
0.32042,629,400,129,416,0,16,371,100,84
0.32043,630,400,130,416,0,16,370,100,84
0.32044,630,400,130,416,0,16,370,100,84
0.32045,630,400,130,416,0,16,370,100,84
0.32046,630,400,130,416,0,16,370,100,84
0.32047,630,400,130,416,0,16,370,100,84
0.32048,629,400,129,416,0,16,371,100,84
0.32049,629,400,129,416,0,16,371,100,84
0.3205,629,400,129,416,0,16,371,100,84
0.32051,629,400,129,416,0,16,371,100,84
0.32052,629,400,129,416,0,16,371,100,84
0.32053,629,400,129,416,0,16,371,100,84
0.32054,629,400,129,416,0,16,371,100,84
0.32055,629,400,129,416,0,16,371,100,84
0.32056,629,401,129,416,1,16,371,99,84
0.32057,629,401,129,416,1,16,371,99,84
0.32058,629,401,129,416,1,16,371,99,84
0.32059,628,401,128,416,1,16,372,99,84
0.3206,628,401,128,416,1,16,372,99,84
0.32061,627,401,127,416,1,16,373,99,84
0.32062,628,401,128,416,1,16,372,99,84
0.32063,627,401,127,416,1,16,373,99,84
0.32064,628,401,128,416,1,16,372,99,84
0.32065,628,401,128,416,1,16,372,99,84
0.32066,628,401,128,416,1,16,372,99,84
0.32067,627,401,127,416,1,16,373,99,84
0.32068,627,401,127,416,1,16,373,99,84
0.32069,627,401,127,416,1,16,373,99,84
0.3207,627,401,127,416,1,16,373,99,84
0.32071,627,401,127,416,1,16,373,99,84
0.32072,627,401,127,416,1,16,373,99,84
0.32073,627,401,127,417,1,17,373,99,83
0.32074,627,401,127,417,1,17,373,99,83
0.32075,627,401,127,417,1,17,373,99,83
0.32076,627,401,127,417,1,17,373,99,83
0.32077,628,401,128,417,1,17,372,99,83
0.32078,628,401,128,417,1,17,372,99,83
0.32079,628,401,128,417,1,17,372,99,83
0.3208,627,401,127,417,1,17,373,99,83
0.32081,627,401,127,417,1,17,373,99,83
0.32082,628,401,128,417,1,17,372,99,83
0.32083,628,401,128,417,1,17,372,99,83
0.32084,628,401,128,417,1,17,372,99,83
0.32085,628,401,128,417,1,17,372,99,83
0.32086,628,401,128,417,1,17,372,99,83
0.32087,628,401,128,417,1,17,372,99,83
0.32088,628,401,128,417,1,17,372,99,83
0.32089,628,401,128,417,1,17,372,99,83
0.3209,628,401,128,417,1,17,372,99,83
0.32091,628,401,128,417,1,17,372,99,83
0.32092,628,401,128,417,1,17,372,99,83
0.32093,628,401,128,417,1,17,372,99,83
0.32094,628,401,128,418,1,18,372,99,82
0.32095,629,401,129,418,1,18,371,99,82
0.32096,628,401,128,418,1,18,372,99,82
0.32097,628,401,128,418,1,18,372,99,82
0.32098,629,401,129,418,1,18,371,99,82
0.32099,629,401,129,418,1,18,371,99,82
0.321,629,401,129,418,1,18,371,99,82
0.32101,629,401,129,418,1,18,371,99,82
0.32102,629,401,129,418,1,18,371,99,82
0.32103,628,401,128,418,1,18,372,99,82
0.32104,628,401,128,418,1,18,372,99,82
0.32105,628,401,128,418,1,18,372,99,82
0.32106,628,401,128,418,1,18,372,99,82
0.32107,629,401,129,418,1,18,371,99,82
0.32108,628,401,128,418,1,18,372,99,82
0.32109,628,401,128,418,1,18,372,99,82
0.3211,628,401,128,418,1,18,372,99,82
0.32111,628,402,128,417,2,17,372,98,83
0.32112,628,402,128,417,2,17,372,98,83
0.32113,628,402,128,417,2,17,372,98,83
